Date,Region,Product ID,Competitor Pricing
2022-12-05,South,P0015,21.98
2022-12-05,North,P0016,97.87
2022-12-05,South,P0017,37.86
2022-12-05,West,P0018,6.41
2022-12-05,North,P0019,81.75
2022-12-05,North,P0020,22.39
2022-12-06,North,P0001,32.92
2022-12-06,South,P0002,30.35
2022-12-06,East,P0003,38.31
2022-12-06,South,P0004,43.76
2022-12-06,West,P0005,16.45
2022-12-06,East,P0006,94.24
2022-12-06,South,P0007,81.4
2022-12-06,West,P0008,89.04
2022-12-06,West,P0009,59.63
2022-12-06,North,P0010,47.14
2022-12-06,East,P0011,57.47
2022-12-06,East,P0012,66.68
2022-12-06,South,P0013,47.19
2022-12-06,North,P0014,11.43
2022-12-06,South,P0015,57.16
2022-12-06,West,P0016,97.05
2022-12-06,North,P0017,55.47
2022-12-06,East,P0018,62.88
2022-12-06,North,P0019,83.73
2022-12-06,West,P0020,60.42
2022-12-06,North,P0001,74.85
2022-12-06,East,P0002,13.04
2022-12-06,South,P0003,62.42
2022-12-06,East,P0004,20.43
2022-12-06,East,P0005,34.68
2022-12-06,North,P0006,100.2
2022-12-06,South,P0007,22.84
2022-12-06,West,P0008,32.83
2022-12-06,South,P0009,101.66
2022-12-06,South,P0010,56.61
2022-12-06,West,P0011,95.83
2022-12-06,North,P0012,24.07
2022-12-06,South,P0013,12.74
2022-12-06,East,P0014,45.0
2022-12-06,East,P0015,52.11
2022-12-06,East,P0016,27.31
2022-12-06,East,P0017,85.95
2022-12-06,West,P0018,66.63
2022-12-06,North,P0019,85.4
2022-12-06,West,P0020,59.48
2022-12-06,West,P0001,10.02
2022-12-06,South,P0002,27.25
2022-12-06,East,P0003,26.82
2022-12-06,East,P0004,78.16
2022-12-06,South,P0005,25.96
2022-12-06,South,P0006,75.28
2022-12-06,South,P0007,72.09
2022-12-06,East,P0008,78.92
2022-12-06,North,P0009,59.33
2022-12-06,South,P0010,14.84
2022-12-06,East,P0011,35.25
2022-12-06,North,P0012,89.85
2022-12-06,North,P0013,43.08
2022-12-06,North,P0014,15.55
2022-12-06,East,P0015,67.09
2022-12-06,East,P0016,29.23
2022-12-06,South,P0017,82.1
2022-12-06,West,P0018,54.62
2022-12-06,North,P0019,85.1
2022-12-06,South,P0020,12.23
2022-12-06,North,P0001,73.88
2022-12-06,North,P0002,33.14
2022-12-06,South,P0003,28.02
2022-12-06,South,P0004,75.95
2022-12-06,North,P0005,48.11
2022-12-06,South,P0006,43.87
2022-12-06,West,P0007,66.87
2022-12-06,South,P0008,65.91
2022-12-06,North,P0009,17.4
2022-12-06,North,P0010,71.55
2022-12-06,East,P0011,9.06
2022-12-06,West,P0012,71.58
2022-12-06,South,P0013,91.75
2022-12-06,West,P0014,96.15
2022-12-06,North,P0015,10.67
2022-12-06,West,P0016,73.96
2022-12-06,East,P0017,22.89
2022-12-06,North,P0018,7.84
2022-12-06,West,P0019,34.39
2022-12-06,West,P0020,94.81
2022-12-06,South,P0001,29.17
2022-12-06,South,P0002,81.89
2022-12-06,North,P0003,69.53
2022-12-06,East,P0004,75.23
2022-12-06,West,P0005,34.24
2022-12-06,North,P0006,65.65
2022-12-06,North,P0007,57.1
2022-12-06,West,P0008,75.83
2022-12-06,North,P0009,93.44
2022-12-06,East,P0010,37.82
2022-12-06,East,P0011,9.4
2022-12-06,East,P0012,75.56
2022-12-06,North,P0013,82.75
2022-12-06,West,P0014,98.08
2022-12-06,East,P0015,92.15
2022-12-06,West,P0016,91.33
2022-12-06,West,P0017,62.55
2022-12-06,North,P0018,29.24
2022-12-06,North,P0019,28.07
2022-12-06,South,P0020,18.34
2022-12-07,West,P0001,45.83
2022-12-07,West,P0002,40.25
2022-12-07,East,P0003,16.24
2022-12-07,East,P0004,71.72
2022-12-07,South,P0005,29.98
2022-12-07,West,P0006,80.61
2022-12-07,West,P0007,84.48
2022-12-07,West,P0008,93.27
2022-12-07,North,P0009,29.83
2022-12-07,West,P0010,69.4
2022-12-07,South,P0011,102.42
2022-12-07,West,P0012,50.85
2022-12-07,South,P0013,26.99
2022-12-07,South,P0014,49.87
2022-12-07,East,P0015,32.01
2022-12-07,East,P0016,49.64
2022-12-07,North,P0017,62.32
2022-12-07,North,P0018,20.18
2022-12-07,North,P0019,69.36
2022-12-07,East,P0020,81.34
2022-12-07,South,P0001,12.19
2022-12-07,South,P0002,51.23
2022-12-07,South,P0003,46.92
2022-12-07,West,P0004,78.81
2022-12-07,West,P0005,17.14
2022-12-07,South,P0006,29.06
2022-12-07,West,P0007,64.15
2022-12-07,South,P0008,60.59
2022-12-07,South,P0009,21.05
2022-12-07,North,P0010,30.06
2022-12-07,South,P0011,49.49
2022-12-07,North,P0012,43.34
2022-12-07,South,P0013,84.31
2022-12-07,West,P0014,35.57
2022-12-07,South,P0015,74.14
2022-12-07,East,P0016,88.4
2022-12-07,North,P0017,34.19
2022-12-07,North,P0018,32.42
2022-12-07,East,P0019,33.93
2022-12-07,East,P0020,91.93
2022-12-07,West,P0001,25.42
2022-12-07,East,P0002,50.37
2022-12-07,West,P0003,86.06
2022-12-07,South,P0004,83.82
2022-12-07,North,P0005,55.82
2022-12-07,South,P0006,45.4
2022-12-07,West,P0007,24.23
2022-12-07,North,P0008,100.27
2022-12-07,West,P0009,36.8
2022-12-07,South,P0010,19.04
2022-12-07,South,P0011,16.83
2022-12-07,North,P0012,64.61
2022-12-07,North,P0013,82.9
2022-12-07,South,P0014,69.71
2022-12-07,East,P0015,80.92
2022-12-07,North,P0016,19.63
2022-12-07,South,P0017,95.24
2022-12-07,North,P0018,87.05
2022-12-07,West,P0019,30.71
2022-12-07,West,P0020,66.47
2022-12-07,South,P0001,24.25
2022-12-07,East,P0002,85.38
2022-12-07,East,P0003,50.18
2022-12-07,South,P0004,86.24
2022-12-07,North,P0005,94.2
2022-12-07,West,P0006,50.27
2022-12-07,West,P0007,25.09
2022-12-07,East,P0008,37.15
2022-12-07,North,P0009,8.02
2022-12-07,North,P0010,62.84
2022-12-07,South,P0011,55.68
2022-12-07,West,P0012,48.23
2022-12-07,West,P0013,37.76
2022-12-07,North,P0014,13.68
2022-12-07,North,P0015,64.67
2022-12-07,West,P0016,26.37
2022-12-07,East,P0017,64.23
2022-12-07,North,P0018,75.7
2022-12-07,East,P0019,41.69
2022-12-07,West,P0020,95.6
2022-12-07,East,P0001,84.04
2022-12-07,North,P0002,43.15
2022-12-07,South,P0003,83.03
2022-12-07,South,P0004,20.03
2022-12-07,South,P0005,41.76
2022-12-07,West,P0006,43.2
2022-12-07,South,P0007,66.63
2022-12-07,South,P0008,60.96
2022-12-07,South,P0009,58.57
2022-12-07,North,P0010,51.88
2022-12-07,West,P0011,80.03
2022-12-07,South,P0012,57.75
2022-12-07,East,P0013,41.82
2022-12-07,East,P0014,64.5
2022-12-07,East,P0015,76.85
2022-12-07,West,P0016,42.8
2022-12-07,East,P0017,21.93
2022-12-07,North,P0018,56.22
2022-12-07,West,P0019,71.04
2022-12-07,East,P0020,41.01
2022-12-08,South,P0001,54.87
2022-12-08,South,P0002,19.05
2022-12-08,East,P0003,90.75
2022-12-08,North,P0004,82.89
2022-12-08,East,P0005,78.17
2022-12-08,North,P0006,49.19
2022-12-08,North,P0007,37.35
2022-12-08,East,P0008,45.65
2022-12-08,West,P0009,30.3
2022-12-08,South,P0010,37.08
2022-12-08,West,P0011,98.43
2022-12-08,North,P0012,34.94
2022-12-08,South,P0013,22.92
2022-12-08,South,P0014,28.49
2022-12-08,East,P0015,40.18
2022-12-08,North,P0016,45.22
2022-12-08,East,P0017,63.91
2022-12-08,East,P0018,63.77
2022-12-08,West,P0019,84.44
2022-12-08,East,P0020,45.21
2022-12-08,North,P0001,63.75
2022-12-08,South,P0002,24.2
2022-12-08,East,P0003,67.99
2022-12-08,North,P0004,67.51
2022-12-08,South,P0005,69.84
2022-12-08,North,P0006,89.79
2022-12-08,West,P0007,17.62
2022-12-08,South,P0008,24.3
2022-12-08,East,P0009,96.43
2022-12-08,East,P0010,35.81
2022-12-08,North,P0011,96.7
2022-12-08,North,P0012,97.21
2022-12-08,East,P0013,49.96
2022-12-08,South,P0014,86.18
2022-12-08,East,P0015,91.12
2022-12-08,North,P0016,98.57
2022-12-08,East,P0017,81.92
2022-12-08,East,P0018,44.51
2022-12-08,East,P0019,26.23
2022-12-08,East,P0020,91.41
2022-12-08,East,P0001,38.75
2022-12-08,North,P0002,94.28
2022-12-08,South,P0003,12.1
2022-12-08,South,P0004,75.8
2022-12-08,North,P0005,37.81
2022-12-08,East,P0006,63.87
2022-12-08,East,P0007,10.17
2022-12-08,North,P0008,12.47
2022-12-08,South,P0009,87.84
2022-12-08,North,P0010,38.72
2022-12-08,West,P0011,16.17
2022-12-08,North,P0012,92.03
2022-12-08,North,P0013,96.73
2022-12-08,West,P0014,39.46
2022-12-08,West,P0015,98.76
2022-12-08,North,P0016,17.42
2022-12-08,South,P0017,32.16
2022-12-08,East,P0018,86.1
2022-12-08,South,P0019,30.83
2022-12-08,East,P0020,51.77
2022-12-08,South,P0001,76.79
2022-12-08,North,P0002,84.01
2022-12-08,South,P0003,88.56
2022-12-08,East,P0004,24.43
2022-12-08,North,P0005,17.72
2022-12-08,South,P0006,10.97
2022-12-08,South,P0007,19.02
2022-12-08,West,P0008,67.64
2022-12-08,North,P0009,80.07
2022-12-08,West,P0010,96.68
2022-12-08,West,P0011,46.23
2022-12-08,West,P0012,34.63
2022-12-08,East,P0013,61.75
2022-12-08,South,P0014,9.82
2022-12-08,North,P0015,39.39
2022-12-08,East,P0016,60.04
2022-12-08,West,P0017,43.26
2022-12-08,East,P0018,28.04
2022-12-08,South,P0019,60.6
2022-12-08,East,P0020,65.44
2022-12-08,West,P0001,34.22
2022-12-08,North,P0002,18.03
2022-12-08,West,P0003,93.11
2022-12-08,West,P0004,100.35
2022-12-08,West,P0005,38.92
2022-12-08,North,P0006,88.76
2022-12-08,West,P0007,94.13
2022-12-08,East,P0008,22.31
2022-12-08,West,P0009,22.85
2022-12-08,West,P0010,56.83
2022-12-08,East,P0011,40.78
2022-12-08,West,P0012,70.15
2022-12-08,East,P0013,99.9
2022-12-08,East,P0014,27.1
2022-12-08,East,P0015,36.39
2022-12-08,West,P0016,83.49
2022-12-08,South,P0017,33.15
2022-12-08,West,P0018,49.43
2022-12-08,North,P0019,78.78
2022-12-08,South,P0020,60.5
2022-12-09,South,P0001,40.26
2022-12-09,South,P0002,81.44
2022-12-09,South,P0003,31.29
2022-12-09,South,P0004,88.35
2022-12-09,North,P0005,75.16
2022-12-09,North,P0006,32.24
2022-12-09,South,P0007,21.18
2022-12-09,South,P0008,67.33
2022-12-09,West,P0009,23.36
2022-12-09,East,P0010,42.58
2022-12-09,North,P0011,63.27
2022-12-09,West,P0012,16.24
2022-12-09,North,P0013,34.41
2022-12-09,East,P0014,31.73
2022-12-09,East,P0015,76.03
2022-12-09,North,P0016,53.67
2022-12-09,North,P0017,8.37
2022-12-09,West,P0018,72.21
2022-12-09,North,P0019,20.95
2022-12-09,West,P0020,66.58
2022-12-09,West,P0001,41.5
2022-12-09,West,P0002,16.44
2022-12-09,East,P0003,14.04
2022-12-09,North,P0004,81.9
2022-12-09,South,P0005,30.04
2022-12-09,West,P0006,77.6
2022-12-09,West,P0007,83.7
2022-12-09,South,P0008,23.51
2022-12-09,North,P0009,22.15
2022-12-09,North,P0010,62.12
2022-12-09,South,P0011,76.23
2022-12-09,West,P0012,76.5
2022-12-09,East,P0013,80.81
2022-12-09,East,P0014,80.21
2022-12-09,South,P0015,64.98
2022-12-09,North,P0016,62.42
2022-12-09,West,P0017,87.52
2022-12-09,West,P0018,90.25
2022-12-09,East,P0019,64.81
2022-12-09,East,P0020,28.53
2022-12-09,East,P0001,41.33
2022-12-09,East,P0002,41.71
2022-12-09,South,P0003,46.7
2022-12-09,West,P0004,70.75
2022-12-09,North,P0005,72.9
2022-12-09,North,P0006,51.72
2022-12-09,East,P0007,58.21
2022-12-09,East,P0008,55.76
2022-12-09,North,P0009,62.82
2022-12-09,South,P0010,50.22
2022-12-09,East,P0011,20.72
2022-12-09,East,P0012,84.47
2022-12-09,North,P0013,85.28
2022-12-09,South,P0014,13.7
2022-12-09,South,P0015,43.6
2022-12-09,North,P0016,81.19
2022-12-09,North,P0017,63.44
2022-12-09,West,P0018,64.03
2022-12-09,West,P0019,74.91
2022-12-09,North,P0020,30.18
2022-12-09,East,P0001,61.4
2022-12-09,North,P0002,35.74
2022-12-09,East,P0003,87.16
2022-12-09,North,P0004,31.67
2022-12-09,North,P0005,50.5
2022-12-09,South,P0006,24.19
2022-12-09,West,P0007,57.61
2022-12-09,South,P0008,32.82
2022-12-09,West,P0009,20.7
2022-12-09,North,P0010,81.63
2022-12-09,West,P0011,14.08
2022-12-09,West,P0012,12.83
2022-12-09,North,P0013,53.04
2022-12-09,East,P0014,58.02
2022-12-09,East,P0015,47.3
2022-12-09,West,P0016,40.21
2022-12-09,North,P0017,88.08
2022-12-09,West,P0018,91.17
2022-12-09,South,P0019,15.02
2022-12-09,North,P0020,32.07
2022-12-09,South,P0001,42.86
2022-12-09,East,P0002,24.13
2022-12-09,South,P0003,91.65
2022-12-09,North,P0004,18.55
2022-12-09,North,P0005,19.73
2022-12-09,South,P0006,18.18
2022-12-09,North,P0007,40.89
2022-12-09,East,P0008,19.96
2022-12-09,South,P0009,89.35
2022-12-09,South,P0010,60.04
2022-12-09,North,P0011,32.03
2022-12-09,North,P0012,70.83
2022-12-09,North,P0013,48.53
2022-12-09,South,P0014,79.77
2022-12-09,North,P0015,70.19
2022-12-09,West,P0016,41.07
2022-12-09,East,P0017,25.88
2022-12-09,North,P0018,56.1
2022-12-09,East,P0019,86.34
2022-12-09,East,P0020,57.2
2022-12-10,South,P0001,85.83
2022-12-10,North,P0002,52.4
2022-12-10,South,P0003,42.43
2022-12-10,West,P0004,16.08
2022-12-10,East,P0005,18.04
2022-12-10,East,P0006,85.88
2022-12-10,East,P0007,24.34
2022-12-10,East,P0008,35.53
2022-12-10,West,P0009,101.61
2022-12-10,East,P0010,98.32
2022-12-10,South,P0011,85.91
2022-12-10,North,P0012,43.97
2022-12-10,North,P0013,17.73
2022-12-10,South,P0014,90.7
2022-12-10,East,P0015,43.33
2022-12-10,North,P0016,51.62
2022-12-10,West,P0017,81.84
2022-12-10,West,P0018,95.43
2022-12-10,East,P0019,50.15
2022-12-10,West,P0020,60.46
2022-12-10,East,P0001,93.38
2022-12-10,South,P0002,23.74
2022-12-10,East,P0003,88.21
2022-12-10,North,P0004,41.42
2022-12-10,East,P0005,41.44
2022-12-10,West,P0006,70.39
2022-12-10,East,P0007,58.37
2022-12-10,North,P0008,29.91
2022-12-10,North,P0009,85.83
2022-12-10,South,P0010,88.33
2022-12-10,South,P0011,60.6
2022-12-10,North,P0012,95.48
2022-12-10,East,P0013,24.81
2022-12-10,West,P0014,37.13
2022-12-10,West,P0015,16.65
2022-12-10,West,P0016,12.91
2022-12-10,West,P0017,24.19
2022-12-10,West,P0018,48.06
2022-12-10,West,P0019,46.29
2022-12-10,East,P0020,100.12
2022-12-10,East,P0001,56.94
2022-12-10,North,P0002,60.98
2022-12-10,South,P0003,48.01
2022-12-10,West,P0004,8.95
2022-12-10,East,P0005,39.64
2022-12-10,West,P0006,76.73
2022-12-10,North,P0007,60.65
2022-12-10,East,P0008,101.86
2022-12-10,West,P0009,30.57
2022-12-10,East,P0010,94.67
2022-12-10,South,P0011,54.82
2022-12-10,North,P0012,24.33
2022-12-10,East,P0013,9.47
2022-12-10,East,P0014,38.87
2022-12-10,North,P0015,52.09
2022-12-10,North,P0016,12.09
2022-12-10,North,P0017,61.64
2022-12-10,South,P0018,19.9
2022-12-10,West,P0019,69.3
2022-12-10,West,P0020,49.74
2022-12-10,South,P0001,7.63
2022-12-10,West,P0002,52.69
2022-12-10,East,P0003,21.5
2022-12-10,North,P0004,41.46
2022-12-10,South,P0005,33.13
2022-12-10,West,P0006,42.22
2022-12-10,North,P0007,96.95
2022-12-10,West,P0008,82.55
2022-12-10,West,P0009,29.72
2022-12-10,East,P0010,74.86
2022-12-10,East,P0011,86.04
2022-12-10,East,P0012,29.02
2022-12-10,East,P0013,59.3
2022-12-10,West,P0014,56.9
2022-12-10,South,P0015,25.99
2022-12-10,West,P0016,85.7
2022-12-10,West,P0017,73.89
2022-12-10,East,P0018,79.44
2022-12-10,North,P0019,43.48
2022-12-10,North,P0020,45.86
2022-12-10,North,P0001,24.38
2022-12-10,North,P0002,98.05
2022-12-10,West,P0003,55.2
2022-12-10,East,P0004,46.71
2022-12-10,North,P0005,86.76
2022-12-10,East,P0006,60.54
2022-12-10,East,P0007,41.61
2022-12-10,West,P0008,70.64
2022-12-10,West,P0009,16.84
2022-12-10,West,P0010,92.56
2022-12-10,North,P0011,75.27
2022-12-10,West,P0012,31.42
2022-12-10,South,P0013,66.85
2022-12-10,North,P0014,91.61
2022-12-10,West,P0015,16.71
2022-12-10,North,P0016,26.79
2022-12-10,South,P0017,47.92
2022-12-10,East,P0018,51.02
2022-12-10,South,P0019,58.92
2022-12-10,North,P0020,9.88
2022-12-11,East,P0001,62.84
2022-12-11,West,P0002,52.28
2022-12-11,West,P0003,47.13
2022-12-11,North,P0004,82.58
2022-12-11,North,P0005,80.96
2022-12-11,East,P0006,72.41
2022-12-11,North,P0007,11.52
2022-12-11,South,P0008,58.88
2022-12-11,West,P0009,60.15
2022-12-11,East,P0010,37.35
2022-12-11,South,P0011,59.15
2022-12-11,North,P0012,31.69
2022-12-11,West,P0013,73.96
2022-12-11,North,P0014,96.35
2022-12-11,North,P0015,77.42
2022-12-11,West,P0016,49.99
2022-12-11,East,P0017,37.47
2022-12-11,West,P0018,48.52
2022-12-11,West,P0019,95.91
2022-12-11,North,P0020,94.94
2022-12-11,South,P0001,51.41
2022-12-11,East,P0002,61.84
2022-12-11,North,P0003,68.98
2022-12-11,East,P0004,50.47
2022-12-11,East,P0005,59.3
2022-12-11,West,P0006,69.26
2022-12-11,South,P0007,88.87
2022-12-11,North,P0008,72.78
2022-12-11,South,P0009,13.65
2022-12-11,West,P0010,82.23
2022-12-11,West,P0011,64.12
2022-12-11,South,P0012,57.15
2022-12-11,North,P0013,29.21
2022-12-11,East,P0014,20.32
2022-12-11,North,P0015,88.04
2022-12-11,East,P0016,92.01
2022-12-11,West,P0017,49.43
2022-12-11,South,P0018,71.05
2022-12-11,East,P0019,93.77
2022-12-11,West,P0020,23.77
2022-12-11,South,P0001,31.37
2022-12-11,South,P0002,30.59
2022-12-11,East,P0003,75.28
2022-12-11,South,P0004,76.51
2022-12-11,South,P0005,85.24
2022-12-11,North,P0006,98.44
2022-12-11,North,P0007,94.45
2022-12-11,West,P0008,49.4
2022-12-11,East,P0009,76.82
2022-12-11,East,P0010,82.87
2022-12-11,South,P0011,19.6
2022-12-11,North,P0012,58.66
2022-12-11,East,P0013,73.22
2022-12-11,West,P0014,94.19
2022-12-11,West,P0015,93.28
2022-12-11,West,P0016,37.56
2022-12-11,South,P0017,81.6
2022-12-11,North,P0018,10.83
2022-12-11,West,P0019,55.06
2022-12-11,South,P0020,40.27
2022-12-11,South,P0001,62.16
2022-12-11,North,P0002,74.93
2022-12-11,North,P0003,47.67
2022-12-11,North,P0004,94.13
2022-12-11,West,P0005,76.51
2022-12-11,South,P0006,29.95
2022-12-11,North,P0007,88.97
2022-12-11,North,P0008,19.48
2022-12-11,East,P0009,64.88
2022-12-11,East,P0010,67.09
2022-12-11,East,P0011,97.53
2022-12-11,North,P0012,81.12
2022-12-11,North,P0013,76.81
2022-12-11,West,P0014,18.9
2022-12-11,South,P0015,24.87
2022-12-11,South,P0016,21.78
2022-12-11,North,P0017,14.58
2022-12-11,East,P0018,20.44
2022-12-11,South,P0019,18.06
2022-12-11,East,P0020,37.75
2022-12-11,North,P0001,29.22
2022-12-11,South,P0002,98.84
2022-12-11,North,P0003,81.96
2022-12-11,East,P0004,45.9
2022-12-11,East,P0005,25.71
2022-12-11,North,P0006,73.48
2022-12-11,East,P0007,88.49
2022-12-11,West,P0008,47.04
2022-12-11,North,P0009,96.91
2022-12-11,East,P0010,28.1
2022-12-11,East,P0011,16.22
2022-12-11,West,P0012,38.14
2022-12-11,North,P0013,99.59
2022-12-11,West,P0014,66.45
2022-12-11,North,P0015,39.68
2022-12-11,North,P0016,71.01
2022-12-11,East,P0017,51.05
2022-12-11,West,P0018,73.43
2022-12-11,North,P0019,66.07
2022-12-11,East,P0020,74.32
2022-12-12,West,P0001,78.74
2022-12-12,West,P0002,25.24
2022-12-12,South,P0003,16.9
2022-12-12,East,P0004,80.56
2022-12-12,North,P0005,87.22
2022-12-12,West,P0006,47.47
2022-12-12,North,P0007,9.36
2022-12-12,West,P0008,85.17
2022-12-12,West,P0009,49.91
2022-12-12,West,P0010,77.07
2022-12-12,West,P0011,78.87
2022-12-12,South,P0012,77.21
2022-12-12,West,P0013,28.54
2022-12-12,North,P0014,87.39
2022-12-12,West,P0015,69.72
2022-12-12,East,P0016,77.29
2022-12-12,South,P0017,37.0
2022-12-12,North,P0018,23.58
2022-12-12,East,P0019,39.2
2022-12-12,North,P0020,15.52
2022-12-12,North,P0001,37.71
2022-12-12,North,P0002,19.53
2022-12-12,North,P0003,62.03
2022-12-12,North,P0004,84.25
2022-12-12,East,P0005,19.21
2022-12-12,North,P0006,72.75
2022-12-12,West,P0007,34.6
2022-12-12,West,P0008,67.37
2022-12-12,North,P0009,78.07
2022-12-12,West,P0010,62.32
2022-12-12,West,P0011,71.14
2022-12-12,West,P0012,19.78
2022-12-12,South,P0013,30.35
2022-12-12,South,P0014,93.44
2022-12-12,East,P0015,28.67
2022-12-12,East,P0016,29.36
2022-12-12,South,P0017,80.56
2022-12-12,South,P0018,25.34
2022-12-12,North,P0019,82.4
2022-12-12,South,P0020,59.93
2022-12-12,East,P0001,57.13
2022-12-12,South,P0002,56.65
2022-12-12,West,P0003,91.47
2022-12-12,South,P0004,56.34
2022-12-12,North,P0005,68.62
2022-12-12,South,P0006,45.75
2022-12-12,South,P0007,12.19
2022-12-12,South,P0008,53.26
2022-12-12,East,P0009,55.42
2022-12-12,North,P0010,47.06
2022-12-12,East,P0011,56.73
2022-12-12,North,P0012,80.19
2022-12-12,South,P0013,36.96
2022-12-12,North,P0014,104.31
2022-12-12,West,P0015,62.39
2022-12-12,South,P0016,70.67
2022-12-12,West,P0017,54.95
2022-12-12,East,P0018,100.37
2022-12-12,West,P0019,86.2
2022-12-12,West,P0020,37.94
2022-12-12,South,P0001,27.87
2022-12-12,West,P0002,90.44
2022-12-12,South,P0003,79.55
2022-12-12,East,P0004,98.04
2022-12-12,South,P0005,50.2
2022-12-12,South,P0006,49.12
2022-12-12,East,P0007,16.99
2022-12-12,South,P0008,83.82
2022-12-12,North,P0009,24.46
2022-12-12,North,P0010,17.74
2022-12-12,West,P0011,94.0
2022-12-12,South,P0012,44.68
2022-12-12,East,P0013,25.74
2022-12-12,North,P0014,52.27
2022-12-12,South,P0015,39.09
2022-12-12,North,P0016,23.14
2022-12-12,West,P0017,77.41
2022-12-12,East,P0018,74.21
2022-12-12,North,P0019,56.17
2022-12-12,East,P0020,87.43
2022-12-12,South,P0001,92.84
2022-12-12,South,P0002,72.67
2022-12-12,North,P0003,13.94
2022-12-12,East,P0004,26.7
2022-12-12,South,P0005,82.06
2022-12-12,East,P0006,74.79
2022-12-12,North,P0007,68.61
2022-12-12,East,P0008,31.99
2022-12-12,West,P0009,38.99
2022-12-12,West,P0010,10.0
2022-12-12,North,P0011,87.42
2022-12-12,West,P0012,71.69
2022-12-12,North,P0013,55.24
2022-12-12,East,P0014,55.89
2022-12-12,North,P0015,98.66
2022-12-12,South,P0016,36.2
2022-12-12,North,P0017,96.57
2022-12-12,West,P0018,54.99
2022-12-12,East,P0019,38.02
2022-12-12,North,P0020,75.94
2022-12-13,East,P0001,92.02
2022-12-13,North,P0002,67.9
2022-12-13,South,P0003,48.08
2022-12-13,North,P0004,50.23
2022-12-13,West,P0005,26.46
2022-12-13,North,P0006,89.06
2022-12-13,South,P0007,20.28
2022-12-13,West,P0008,96.46
2022-12-13,North,P0009,89.26
2022-12-13,North,P0010,13.51
2022-12-13,North,P0011,52.12
2022-12-13,East,P0012,51.46
2022-12-13,South,P0013,40.32
2022-12-13,North,P0014,29.25
2022-12-13,West,P0015,9.79
2022-12-13,North,P0016,25.06
2022-12-13,North,P0017,98.33
2022-12-13,West,P0018,55.6
2022-12-13,North,P0019,18.02
2022-12-13,East,P0020,35.62
2022-12-13,East,P0001,35.8
2022-12-13,North,P0002,32.85
2022-12-13,East,P0003,25.44
2022-12-13,West,P0004,90.1
2022-12-13,East,P0005,71.08
2022-12-13,West,P0006,89.51
2022-12-13,South,P0007,16.17
2022-12-13,South,P0008,44.92
2022-12-13,East,P0009,18.36
2022-12-13,South,P0010,99.44
2022-12-13,West,P0011,53.04
2022-12-13,East,P0012,5.47
2022-12-13,West,P0013,62.02
2022-12-13,South,P0014,37.19
2022-12-13,North,P0015,64.2
2022-12-13,South,P0016,83.37
2022-12-13,North,P0017,23.11
2022-12-13,West,P0018,47.94
2022-12-13,North,P0019,79.63
2022-12-13,South,P0020,29.27
2022-12-13,South,P0001,26.76
2022-12-13,South,P0002,18.91
2022-12-13,East,P0003,33.28
2022-12-13,West,P0004,33.26
2022-12-13,West,P0005,18.34
2022-12-13,West,P0006,60.28
2022-12-13,North,P0007,83.22
2022-12-13,North,P0008,16.71
2022-12-13,West,P0009,19.28
2022-12-13,West,P0010,92.05
2022-12-13,South,P0011,26.35
2022-12-13,West,P0012,52.7
2022-12-13,East,P0013,43.68
2022-12-13,East,P0014,73.77
2022-12-13,North,P0015,54.49
2022-12-13,West,P0016,11.51
2022-12-13,South,P0017,70.22
2022-12-13,South,P0018,66.89
2022-12-13,East,P0019,59.73
2022-12-13,South,P0020,51.34
2022-12-13,West,P0001,62.09
2022-12-13,South,P0002,73.07
2022-12-13,North,P0003,83.6
2022-12-13,South,P0004,79.83
2022-12-13,North,P0005,46.8
2022-12-13,South,P0006,41.34
2022-12-13,West,P0007,52.0
2022-12-13,West,P0008,97.21
2022-12-13,North,P0009,49.57
2022-12-13,South,P0010,15.94
2022-12-13,East,P0011,14.64
2022-12-13,North,P0012,90.21
2022-12-13,West,P0013,66.25
2022-12-13,South,P0014,76.51
2022-12-13,East,P0015,13.58
2022-12-13,North,P0016,54.02
2022-12-13,East,P0017,25.57
2022-12-13,East,P0018,17.8
2022-12-13,South,P0019,74.61
2022-12-13,North,P0020,23.62
2022-12-13,East,P0001,40.06
2022-12-13,West,P0002,17.73
2022-12-13,West,P0003,25.12
2022-12-13,East,P0004,50.65
2022-12-13,South,P0005,26.48
2022-12-13,East,P0006,92.69
2022-12-13,North,P0007,53.13
2022-12-13,North,P0008,42.09
2022-12-13,West,P0009,12.48
2022-12-13,North,P0010,22.58
2022-12-13,East,P0011,42.44
2022-12-13,South,P0012,39.31
2022-12-13,West,P0013,75.73
2022-12-13,South,P0014,40.04
2022-12-13,South,P0015,46.48
2022-12-13,South,P0016,36.19
2022-12-13,South,P0017,97.7
2022-12-13,West,P0018,48.27
2022-12-13,West,P0019,65.43
2022-12-13,South,P0020,37.1
2022-12-14,East,P0001,57.47
2022-12-14,South,P0002,71.64
2022-12-14,North,P0003,26.64
2022-12-14,East,P0004,75.51
2022-12-14,North,P0005,90.75
2022-12-14,North,P0006,39.46
2022-12-14,West,P0007,66.27
2022-12-14,North,P0008,68.87
2022-12-14,North,P0009,64.43
2022-12-14,West,P0010,16.59
2022-12-14,South,P0011,77.62
2022-12-14,West,P0012,63.19
2022-12-14,North,P0013,88.5
2022-12-14,East,P0014,37.59
2022-12-14,West,P0015,55.01
2022-12-14,South,P0016,59.58
