Date,Product ID,Store ID,Inventory Level
2022-10-18,P0019,S003,351
2022-10-18,P0020,S003,389
2022-10-18,P0001,S004,380
2022-10-18,P0002,S004,375
2022-10-18,P0003,S004,334
2022-10-18,P0004,S004,496
2022-10-18,P0005,S004,436
2022-10-18,P0006,S004,306
2022-10-18,P0007,S004,294
2022-10-18,P0008,S004,373
2022-10-18,P0009,S004,372
2022-10-18,P0010,S004,91
2022-10-18,P0011,S004,88
2022-10-18,P0012,S004,272
2022-10-18,P0013,S004,144
2022-10-18,P0014,S004,373
2022-10-18,P0015,S004,78
2022-10-18,P0016,S004,372
2022-10-18,P0017,S004,299
2022-10-18,P0018,S004,278
2022-10-18,P0019,S004,436
2022-10-18,P0020,S004,234
2022-10-18,P0001,S005,406
2022-10-18,P0002,S005,185
2022-10-18,P0003,S005,113
2022-10-18,P0004,S005,293
2022-10-18,P0005,S005,357
2022-10-18,P0006,S005,60
2022-10-18,P0007,S005,354
2022-10-18,P0008,S005,269
2022-10-18,P0009,S005,397
2022-10-18,P0010,S005,67
2022-10-18,P0011,S005,218
2022-10-18,P0012,S005,413
2022-10-18,P0013,S005,299
2022-10-18,P0014,S005,433
2022-10-18,P0015,S005,269
2022-10-18,P0016,S005,69
2022-10-18,P0017,S005,430
2022-10-18,P0018,S005,303
2022-10-18,P0019,S005,410
2022-10-18,P0020,S005,445
2022-10-19,P0001,S001,125
2022-10-19,P0002,S001,448
2022-10-19,P0003,S001,182
2022-10-19,P0004,S001,428
2022-10-19,P0005,S001,181
2022-10-19,P0006,S001,405
2022-10-19,P0007,S001,282
2022-10-19,P0008,S001,283
2022-10-19,P0009,S001,398
2022-10-19,P0010,S001,297
2022-10-19,P0011,S001,472
2022-10-19,P0012,S001,251
2022-10-19,P0013,S001,172
2022-10-19,P0014,S001,455
2022-10-19,P0015,S001,379
2022-10-19,P0016,S001,116
2022-10-19,P0017,S001,137
2022-10-19,P0018,S001,298
2022-10-19,P0019,S001,140
2022-10-19,P0020,S001,275
2022-10-19,P0001,S002,247
2022-10-19,P0002,S002,82
2022-10-19,P0003,S002,89
2022-10-19,P0004,S002,87
2022-10-19,P0005,S002,185
2022-10-19,P0006,S002,274
2022-10-19,P0007,S002,431
2022-10-19,P0008,S002,197
2022-10-19,P0009,S002,331
2022-10-19,P0010,S002,343
2022-10-19,P0011,S002,493
2022-10-19,P0012,S002,487
2022-10-19,P0013,S002,221
2022-10-19,P0014,S002,138
2022-10-19,P0015,S002,318
2022-10-19,P0016,S002,304
2022-10-19,P0017,S002,245
2022-10-19,P0018,S002,216
2022-10-19,P0019,S002,295
2022-10-19,P0020,S002,368
2022-10-19,P0001,S003,256
2022-10-19,P0002,S003,260
2022-10-19,P0003,S003,200
2022-10-19,P0004,S003,301
2022-10-19,P0005,S003,262
2022-10-19,P0006,S003,390
2022-10-19,P0007,S003,179
2022-10-19,P0008,S003,500
2022-10-19,P0009,S003,187
2022-10-19,P0010,S003,430
2022-10-19,P0011,S003,253
2022-10-19,P0012,S003,88
2022-10-19,P0013,S003,451
2022-10-19,P0014,S003,215
2022-10-19,P0015,S003,131
2022-10-19,P0016,S003,207
2022-10-19,P0017,S003,194
2022-10-19,P0018,S003,147
2022-10-19,P0019,S003,199
2022-10-19,P0020,S003,375
2022-10-19,P0001,S004,50
2022-10-19,P0002,S004,315
2022-10-19,P0003,S004,118
2022-10-19,P0004,S004,459
2022-10-19,P0005,S004,56
2022-10-19,P0006,S004,186
2022-10-19,P0007,S004,94
2022-10-19,P0008,S004,112
2022-10-19,P0009,S004,481
2022-10-19,P0010,S004,463
2022-10-19,P0011,S004,367
2022-10-19,P0012,S004,436
2022-10-19,P0013,S004,414
2022-10-19,P0014,S004,197
2022-10-19,P0015,S004,310
2022-10-19,P0016,S004,183
2022-10-19,P0017,S004,498
2022-10-19,P0018,S004,361
2022-10-19,P0019,S004,73
2022-10-19,P0020,S004,347
2022-10-19,P0001,S005,52
2022-10-19,P0002,S005,60
2022-10-19,P0003,S005,326
2022-10-19,P0004,S005,278
2022-10-19,P0005,S005,399
2022-10-19,P0006,S005,470
2022-10-19,P0007,S005,434
2022-10-19,P0008,S005,296
2022-10-19,P0009,S005,193
2022-10-19,P0010,S005,405
2022-10-19,P0011,S005,87
2022-10-19,P0012,S005,381
2022-10-19,P0013,S005,470
2022-10-19,P0014,S005,150
2022-10-19,P0015,S005,250
2022-10-19,P0016,S005,71
2022-10-19,P0017,S005,145
2022-10-19,P0018,S005,436
2022-10-19,P0019,S005,222
2022-10-19,P0020,S005,407
2022-10-20,P0001,S001,325
2022-10-20,P0002,S001,421
2022-10-20,P0003,S001,353
2022-10-20,P0004,S001,241
2022-10-20,P0005,S001,472
2022-10-20,P0006,S001,332
2022-10-20,P0007,S001,386
2022-10-20,P0008,S001,156
2022-10-20,P0009,S001,277
2022-10-20,P0010,S001,364
2022-10-20,P0011,S001,345
2022-10-20,P0012,S001,99
2022-10-20,P0013,S001,471
2022-10-20,P0014,S001,417
2022-10-20,P0015,S001,92
2022-10-20,P0016,S001,312
2022-10-20,P0017,S001,372
2022-10-20,P0018,S001,414
2022-10-20,P0019,S001,96
2022-10-20,P0020,S001,162
2022-10-20,P0001,S002,263
2022-10-20,P0002,S002,317
2022-10-20,P0003,S002,176
2022-10-20,P0004,S002,487
2022-10-20,P0005,S002,153
2022-10-20,P0006,S002,98
2022-10-20,P0007,S002,239
2022-10-20,P0008,S002,398
2022-10-20,P0009,S002,262
2022-10-20,P0010,S002,319
2022-10-20,P0011,S002,91
2022-10-20,P0012,S002,488
2022-10-20,P0013,S002,368
2022-10-20,P0014,S002,448
2022-10-20,P0015,S002,131
2022-10-20,P0016,S002,118
2022-10-20,P0017,S002,376
2022-10-20,P0018,S002,476
2022-10-20,P0019,S002,191
2022-10-20,P0020,S002,202
2022-10-20,P0001,S003,398
2022-10-20,P0002,S003,153
2022-10-20,P0003,S003,416
2022-10-20,P0004,S003,209
2022-10-20,P0005,S003,332
2022-10-20,P0006,S003,83
2022-10-20,P0007,S003,241
2022-10-20,P0008,S003,342
2022-10-20,P0009,S003,125
2022-10-20,P0010,S003,168
2022-10-20,P0011,S003,324
2022-10-20,P0012,S003,443
2022-10-20,P0013,S003,340
2022-10-20,P0014,S003,61
2022-10-20,P0015,S003,500
2022-10-20,P0016,S003,419
2022-10-20,P0017,S003,408
2022-10-20,P0018,S003,282
2022-10-20,P0019,S003,66
2022-10-20,P0020,S003,101
2022-10-20,P0001,S004,216
2022-10-20,P0002,S004,362
2022-10-20,P0003,S004,151
2022-10-20,P0004,S004,469
2022-10-20,P0005,S004,269
2022-10-20,P0006,S004,286
2022-10-20,P0007,S004,272
2022-10-20,P0008,S004,260
2022-10-20,P0009,S004,254
2022-10-20,P0010,S004,194
2022-10-20,P0011,S004,116
2022-10-20,P0012,S004,416
2022-10-20,P0013,S004,460
2022-10-20,P0014,S004,284
2022-10-20,P0015,S004,133
2022-10-20,P0016,S004,348
2022-10-20,P0017,S004,294
2022-10-20,P0018,S004,327
2022-10-20,P0019,S004,73
2022-10-20,P0020,S004,470
2022-10-20,P0001,S005,346
2022-10-20,P0002,S005,357
2022-10-20,P0003,S005,174
2022-10-20,P0004,S005,71
2022-10-20,P0005,S005,387
2022-10-20,P0006,S005,268
2022-10-20,P0007,S005,447
2022-10-20,P0008,S005,202
2022-10-20,P0009,S005,428
2022-10-20,P0010,S005,294
2022-10-20,P0011,S005,122
2022-10-20,P0012,S005,167
2022-10-20,P0013,S005,414
2022-10-20,P0014,S005,225
2022-10-20,P0015,S005,431
2022-10-20,P0016,S005,480
2022-10-20,P0017,S005,109
2022-10-20,P0018,S005,324
2022-10-20,P0019,S005,370
2022-10-20,P0020,S005,140
2022-10-21,P0001,S001,99
2022-10-21,P0002,S001,343
2022-10-21,P0003,S001,352
2022-10-21,P0004,S001,480
2022-10-21,P0005,S001,146
2022-10-21,P0006,S001,106
2022-10-21,P0007,S001,295
2022-10-21,P0008,S001,114
2022-10-21,P0009,S001,210
2022-10-21,P0010,S001,283
2022-10-21,P0011,S001,60
2022-10-21,P0012,S001,141
2022-10-21,P0013,S001,308
2022-10-21,P0014,S001,254
2022-10-21,P0015,S001,102
2022-10-21,P0016,S001,486
2022-10-21,P0017,S001,100
2022-10-21,P0018,S001,259
2022-10-21,P0019,S001,227
2022-10-21,P0020,S001,355
2022-10-21,P0001,S002,188
2022-10-21,P0002,S002,450
2022-10-21,P0003,S002,252
2022-10-21,P0004,S002,318
2022-10-21,P0005,S002,339
2022-10-21,P0006,S002,451
2022-10-21,P0007,S002,283
2022-10-21,P0008,S002,102
2022-10-21,P0009,S002,410
2022-10-21,P0010,S002,272
2022-10-21,P0011,S002,77
2022-10-21,P0012,S002,175
2022-10-21,P0013,S002,337
2022-10-21,P0014,S002,130
2022-10-21,P0015,S002,179
2022-10-21,P0016,S002,331
2022-10-21,P0017,S002,85
2022-10-21,P0018,S002,198
2022-10-21,P0019,S002,299
2022-10-21,P0020,S002,385
2022-10-21,P0001,S003,322
2022-10-21,P0002,S003,326
2022-10-21,P0003,S003,464
2022-10-21,P0004,S003,50
2022-10-21,P0005,S003,386
2022-10-21,P0006,S003,367
2022-10-21,P0007,S003,65
2022-10-21,P0008,S003,188
2022-10-21,P0009,S003,135
2022-10-21,P0010,S003,166
2022-10-21,P0011,S003,77
2022-10-21,P0012,S003,205
2022-10-21,P0013,S003,486
2022-10-21,P0014,S003,316
2022-10-21,P0015,S003,218
2022-10-21,P0016,S003,306
2022-10-21,P0017,S003,407
2022-10-21,P0018,S003,313
2022-10-21,P0019,S003,448
2022-10-21,P0020,S003,266
2022-10-21,P0001,S004,254
2022-10-21,P0002,S004,153
2022-10-21,P0003,S004,87
2022-10-21,P0004,S004,461
2022-10-21,P0005,S004,189
2022-10-21,P0006,S004,295
2022-10-21,P0007,S004,84
2022-10-21,P0008,S004,223
2022-10-21,P0009,S004,333
2022-10-21,P0010,S004,208
2022-10-21,P0011,S004,302
2022-10-21,P0012,S004,119
2022-10-21,P0013,S004,75
2022-10-21,P0014,S004,376
2022-10-21,P0015,S004,294
2022-10-21,P0016,S004,104
2022-10-21,P0017,S004,311
2022-10-21,P0018,S004,231
2022-10-21,P0019,S004,175
2022-10-21,P0020,S004,199
2022-10-21,P0001,S005,200
2022-10-21,P0002,S005,197
2022-10-21,P0003,S005,252
2022-10-21,P0004,S005,240
2022-10-21,P0005,S005,332
2022-10-21,P0006,S005,228
2022-10-21,P0007,S005,174
2022-10-21,P0008,S005,397
2022-10-21,P0009,S005,393
2022-10-21,P0010,S005,201
2022-10-21,P0011,S005,59
2022-10-21,P0012,S005,323
2022-10-21,P0013,S005,112
2022-10-21,P0014,S005,411
2022-10-21,P0015,S005,458
2022-10-21,P0016,S005,370
2022-10-21,P0017,S005,70
2022-10-21,P0018,S005,181
2022-10-21,P0019,S005,185
2022-10-21,P0020,S005,299
2022-10-22,P0001,S001,211
2022-10-22,P0002,S001,285
2022-10-22,P0003,S001,452
2022-10-22,P0004,S001,321
2022-10-22,P0005,S001,123
2022-10-22,P0006,S001,402
2022-10-22,P0007,S001,236
2022-10-22,P0008,S001,143
2022-10-22,P0009,S001,122
2022-10-22,P0010,S001,232
2022-10-22,P0011,S001,295
2022-10-22,P0012,S001,274
2022-10-22,P0013,S001,74
2022-10-22,P0014,S001,277
2022-10-22,P0015,S001,342
2022-10-22,P0016,S001,226
2022-10-22,P0017,S001,495
2022-10-22,P0018,S001,133
2022-10-22,P0019,S001,92
2022-10-22,P0020,S001,486
2022-10-22,P0001,S002,63
2022-10-22,P0002,S002,402
2022-10-22,P0003,S002,299
2022-10-22,P0004,S002,264
2022-10-22,P0005,S002,71
2022-10-22,P0006,S002,62
2022-10-22,P0007,S002,164
2022-10-22,P0008,S002,269
2022-10-22,P0009,S002,496
2022-10-22,P0010,S002,490
2022-10-22,P0011,S002,59
2022-10-22,P0012,S002,250
2022-10-22,P0013,S002,161
2022-10-22,P0014,S002,350
2022-10-22,P0015,S002,487
2022-10-22,P0016,S002,493
2022-10-22,P0017,S002,230
2022-10-22,P0018,S002,491
2022-10-22,P0019,S002,380
2022-10-22,P0020,S002,199
2022-10-22,P0001,S003,498
2022-10-22,P0002,S003,453
2022-10-22,P0003,S003,419
2022-10-22,P0004,S003,463
2022-10-22,P0005,S003,103
2022-10-22,P0006,S003,133
2022-10-22,P0007,S003,485
2022-10-22,P0008,S003,356
2022-10-22,P0009,S003,437
2022-10-22,P0010,S003,155
2022-10-22,P0011,S003,240
2022-10-22,P0012,S003,164
2022-10-22,P0013,S003,285
2022-10-22,P0014,S003,425
2022-10-22,P0015,S003,442
2022-10-22,P0016,S003,82
2022-10-22,P0017,S003,479
2022-10-22,P0018,S003,119
2022-10-22,P0019,S003,104
2022-10-22,P0020,S003,460
2022-10-22,P0001,S004,140
2022-10-22,P0002,S004,191
2022-10-22,P0003,S004,277
2022-10-22,P0004,S004,136
2022-10-22,P0005,S004,107
2022-10-22,P0006,S004,319
2022-10-22,P0007,S004,99
2022-10-22,P0008,S004,397
2022-10-22,P0009,S004,227
2022-10-22,P0010,S004,278
2022-10-22,P0011,S004,223
2022-10-22,P0012,S004,306
2022-10-22,P0013,S004,287
2022-10-22,P0014,S004,394
2022-10-22,P0015,S004,61
2022-10-22,P0016,S004,268
2022-10-22,P0017,S004,88
2022-10-22,P0018,S004,453
2022-10-22,P0019,S004,297
2022-10-22,P0020,S004,491
2022-10-22,P0001,S005,127
2022-10-22,P0002,S005,285
2022-10-22,P0003,S005,431
2022-10-22,P0004,S005,434
2022-10-22,P0005,S005,368
2022-10-22,P0006,S005,301
2022-10-22,P0007,S005,361
2022-10-22,P0008,S005,67
2022-10-22,P0009,S005,496
2022-10-22,P0010,S005,335
2022-10-22,P0011,S005,307
2022-10-22,P0012,S005,269
2022-10-22,P0013,S005,92
2022-10-22,P0014,S005,260
2022-10-22,P0015,S005,232
2022-10-22,P0016,S005,353
2022-10-22,P0017,S005,479
2022-10-22,P0018,S005,303
2022-10-22,P0019,S005,218
2022-10-22,P0020,S005,63
2022-10-23,P0001,S001,192
2022-10-23,P0002,S001,111
2022-10-23,P0003,S001,186
2022-10-23,P0004,S001,217
2022-10-23,P0005,S001,204
2022-10-23,P0006,S001,179
2022-10-23,P0007,S001,462
2022-10-23,P0008,S001,465
2022-10-23,P0009,S001,71
2022-10-23,P0010,S001,219
2022-10-23,P0011,S001,363
2022-10-23,P0012,S001,335
2022-10-23,P0013,S001,181
2022-10-23,P0014,S001,269
2022-10-23,P0015,S001,124
2022-10-23,P0016,S001,237
2022-10-23,P0017,S001,277
2022-10-23,P0018,S001,135
2022-10-23,P0019,S001,307
2022-10-23,P0020,S001,163
2022-10-23,P0001,S002,199
2022-10-23,P0002,S002,295
2022-10-23,P0003,S002,446
2022-10-23,P0004,S002,461
2022-10-23,P0005,S002,328
2022-10-23,P0006,S002,345
2022-10-23,P0007,S002,71
2022-10-23,P0008,S002,399
2022-10-23,P0009,S002,496
2022-10-23,P0010,S002,408
2022-10-23,P0011,S002,83
2022-10-23,P0012,S002,404
2022-10-23,P0013,S002,496
2022-10-23,P0014,S002,81
2022-10-23,P0015,S002,120
2022-10-23,P0016,S002,390
2022-10-23,P0017,S002,445
2022-10-23,P0018,S002,451
2022-10-23,P0019,S002,255
2022-10-23,P0020,S002,378
2022-10-23,P0001,S003,57
2022-10-23,P0002,S003,468
2022-10-23,P0003,S003,139
2022-10-23,P0004,S003,486
2022-10-23,P0005,S003,57
2022-10-23,P0006,S003,476
2022-10-23,P0007,S003,428
2022-10-23,P0008,S003,53
2022-10-23,P0009,S003,323
2022-10-23,P0010,S003,216
2022-10-23,P0011,S003,296
2022-10-23,P0012,S003,213
2022-10-23,P0013,S003,273
2022-10-23,P0014,S003,163
2022-10-23,P0015,S003,246
2022-10-23,P0016,S003,414
2022-10-23,P0017,S003,314
2022-10-23,P0018,S003,493
2022-10-23,P0019,S003,158
2022-10-23,P0020,S003,286
2022-10-23,P0001,S004,187
2022-10-23,P0002,S004,273
2022-10-23,P0003,S004,339
2022-10-23,P0004,S004,305
2022-10-23,P0005,S004,314
2022-10-23,P0006,S004,284
2022-10-23,P0007,S004,234
2022-10-23,P0008,S004,240
2022-10-23,P0009,S004,301
2022-10-23,P0010,S004,131
2022-10-23,P0011,S004,91
2022-10-23,P0012,S004,141
2022-10-23,P0013,S004,163
2022-10-23,P0014,S004,121
2022-10-23,P0015,S004,378
2022-10-23,P0016,S004,198
2022-10-23,P0017,S004,121
2022-10-23,P0018,S004,342
2022-10-23,P0019,S004,243
2022-10-23,P0020,S004,75
2022-10-23,P0001,S005,250
2022-10-23,P0002,S005,214
2022-10-23,P0003,S005,469
2022-10-23,P0004,S005,194
2022-10-23,P0005,S005,144
2022-10-23,P0006,S005,196
2022-10-23,P0007,S005,117
2022-10-23,P0008,S005,396
2022-10-23,P0009,S005,276
2022-10-23,P0010,S005,202
2022-10-23,P0011,S005,331
2022-10-23,P0012,S005,403
2022-10-23,P0013,S005,58
2022-10-23,P0014,S005,351
2022-10-23,P0015,S005,380
2022-10-23,P0016,S005,97
2022-10-23,P0017,S005,320
2022-10-23,P0018,S005,220
2022-10-23,P0019,S005,442
2022-10-23,P0020,S005,429
2022-10-24,P0001,S001,367
2022-10-24,P0002,S001,209
2022-10-24,P0003,S001,314
2022-10-24,P0004,S001,413
2022-10-24,P0005,S001,164
2022-10-24,P0006,S001,466
2022-10-24,P0007,S001,171
2022-10-24,P0008,S001,56
2022-10-24,P0009,S001,314
2022-10-24,P0010,S001,62
2022-10-24,P0011,S001,81
2022-10-24,P0012,S001,221
2022-10-24,P0013,S001,429
2022-10-24,P0014,S001,222
2022-10-24,P0015,S001,437
2022-10-24,P0016,S001,209
2022-10-24,P0017,S001,481
2022-10-24,P0018,S001,158
2022-10-24,P0019,S001,258
2022-10-24,P0020,S001,497
2022-10-24,P0001,S002,241
2022-10-24,P0002,S002,479
2022-10-24,P0003,S002,340
2022-10-24,P0004,S002,336
2022-10-24,P0005,S002,70
2022-10-24,P0006,S002,206
2022-10-24,P0007,S002,431
2022-10-24,P0008,S002,66
2022-10-24,P0009,S002,160
2022-10-24,P0010,S002,190
2022-10-24,P0011,S002,178
2022-10-24,P0012,S002,263
2022-10-24,P0013,S002,124
2022-10-24,P0014,S002,200
2022-10-24,P0015,S002,76
2022-10-24,P0016,S002,416
2022-10-24,P0017,S002,227
2022-10-24,P0018,S002,463
2022-10-24,P0019,S002,121
2022-10-24,P0020,S002,449
2022-10-24,P0001,S003,291
2022-10-24,P0002,S003,312
2022-10-24,P0003,S003,70
2022-10-24,P0004,S003,82
2022-10-24,P0005,S003,139
2022-10-24,P0006,S003,380
2022-10-24,P0007,S003,129
2022-10-24,P0008,S003,152
2022-10-24,P0009,S003,64
2022-10-24,P0010,S003,245
2022-10-24,P0011,S003,445
2022-10-24,P0012,S003,498
2022-10-24,P0013,S003,174
2022-10-24,P0014,S003,308
2022-10-24,P0015,S003,336
2022-10-24,P0016,S003,119
2022-10-24,P0017,S003,373
2022-10-24,P0018,S003,51
2022-10-24,P0019,S003,353
2022-10-24,P0020,S003,276
2022-10-24,P0001,S004,418
2022-10-24,P0002,S004,330
2022-10-24,P0003,S004,341
2022-10-24,P0004,S004,119
2022-10-24,P0005,S004,97
2022-10-24,P0006,S004,146
2022-10-24,P0007,S004,350
2022-10-24,P0008,S004,102
2022-10-24,P0009,S004,260
2022-10-24,P0010,S004,111
2022-10-24,P0011,S004,255
2022-10-24,P0012,S004,327
2022-10-24,P0013,S004,429
2022-10-24,P0014,S004,409
2022-10-24,P0015,S004,449
2022-10-24,P0016,S004,482
2022-10-24,P0017,S004,291
2022-10-24,P0018,S004,384
2022-10-24,P0019,S004,443
2022-10-24,P0020,S004,455
2022-10-24,P0001,S005,95
2022-10-24,P0002,S005,109
2022-10-24,P0003,S005,465
2022-10-24,P0004,S005,378
2022-10-24,P0005,S005,269
2022-10-24,P0006,S005,318
2022-10-24,P0007,S005,237
2022-10-24,P0008,S005,407
2022-10-24,P0009,S005,437
2022-10-24,P0010,S005,224
2022-10-24,P0011,S005,178
2022-10-24,P0012,S005,336
2022-10-24,P0013,S005,360
2022-10-24,P0014,S005,449
2022-10-24,P0015,S005,70
2022-10-24,P0016,S005,283
2022-10-24,P0017,S005,88
2022-10-24,P0018,S005,212
2022-10-24,P0019,S005,471
2022-10-24,P0020,S005,465
2022-10-25,P0001,S001,72
2022-10-25,P0002,S001,366
2022-10-25,P0003,S001,134
2022-10-25,P0004,S001,292
2022-10-25,P0005,S001,344
2022-10-25,P0006,S001,224
2022-10-25,P0007,S001,298
2022-10-25,P0008,S001,224
2022-10-25,P0009,S001,314
2022-10-25,P0010,S001,136
2022-10-25,P0011,S001,162
2022-10-25,P0012,S001,149
2022-10-25,P0013,S001,494
2022-10-25,P0014,S001,178
2022-10-25,P0015,S001,181
2022-10-25,P0016,S001,90
2022-10-25,P0017,S001,431
2022-10-25,P0018,S001,494
2022-10-25,P0019,S001,267
2022-10-25,P0020,S001,400
2022-10-25,P0001,S002,133
2022-10-25,P0002,S002,64
2022-10-25,P0003,S002,140
2022-10-25,P0004,S002,141
2022-10-25,P0005,S002,203
2022-10-25,P0006,S002,165
2022-10-25,P0007,S002,344
2022-10-25,P0008,S002,415
2022-10-25,P0009,S002,384
2022-10-25,P0010,S002,213
2022-10-25,P0011,S002,440
2022-10-25,P0012,S002,477
2022-10-25,P0013,S002,309
2022-10-25,P0014,S002,203
2022-10-25,P0015,S002,494
2022-10-25,P0016,S002,379
2022-10-25,P0017,S002,491
2022-10-25,P0018,S002,214
2022-10-25,P0019,S002,195
2022-10-25,P0020,S002,432
2022-10-25,P0001,S003,261
2022-10-25,P0002,S003,246
2022-10-25,P0003,S003,477
2022-10-25,P0004,S003,98
2022-10-25,P0005,S003,162
2022-10-25,P0006,S003,470
2022-10-25,P0007,S003,330
2022-10-25,P0008,S003,255
2022-10-25,P0009,S003,421
2022-10-25,P0010,S003,106
2022-10-25,P0011,S003,276
2022-10-25,P0012,S003,204
2022-10-25,P0013,S003,436
2022-10-25,P0014,S003,291
2022-10-25,P0015,S003,177
2022-10-25,P0016,S003,160
2022-10-25,P0017,S003,329
2022-10-25,P0018,S003,214
2022-10-25,P0019,S003,461
2022-10-25,P0020,S003,137
2022-10-25,P0001,S004,465
2022-10-25,P0002,S004,127
2022-10-25,P0003,S004,417
2022-10-25,P0004,S004,225
2022-10-25,P0005,S004,307
2022-10-25,P0006,S004,220
2022-10-25,P0007,S004,194
2022-10-25,P0008,S004,170
2022-10-25,P0009,S004,177
2022-10-25,P0010,S004,89
2022-10-25,P0011,S004,51
2022-10-25,P0012,S004,88
2022-10-25,P0013,S004,180
2022-10-25,P0014,S004,347
2022-10-25,P0015,S004,124
2022-10-25,P0016,S004,352
2022-10-25,P0017,S004,284
2022-10-25,P0018,S004,56
2022-10-25,P0019,S004,116
2022-10-25,P0020,S004,139
2022-10-25,P0001,S005,417
2022-10-25,P0002,S005,466
2022-10-25,P0003,S005,417
2022-10-25,P0004,S005,404
2022-10-25,P0005,S005,305
2022-10-25,P0006,S005,478
2022-10-25,P0007,S005,94
2022-10-25,P0008,S005,109
2022-10-25,P0009,S005,131
2022-10-25,P0010,S005,459
2022-10-25,P0011,S005,232
2022-10-25,P0012,S005,212
2022-10-25,P0013,S005,461
2022-10-25,P0014,S005,419
2022-10-25,P0015,S005,430
2022-10-25,P0016,S005,345
2022-10-25,P0017,S005,185
2022-10-25,P0018,S005,486
2022-10-25,P0019,S005,142
2022-10-25,P0020,S005,322
2022-10-26,P0001,S001,77
2022-10-26,P0002,S001,102
2022-10-26,P0003,S001,414
2022-10-26,P0004,S001,382
2022-10-26,P0005,S001,327
2022-10-26,P0006,S001,311
2022-10-26,P0007,S001,451
2022-10-26,P0008,S001,297
2022-10-26,P0009,S001,419
2022-10-26,P0010,S001,183
2022-10-26,P0011,S001,176
2022-10-26,P0012,S001,365
2022-10-26,P0013,S001,348
2022-10-26,P0014,S001,327
2022-10-26,P0015,S001,187
2022-10-26,P0016,S001,440
2022-10-26,P0017,S001,119
2022-10-26,P0018,S001,421
2022-10-26,P0019,S001,231
2022-10-26,P0020,S001,152
2022-10-26,P0001,S002,262
2022-10-26,P0002,S002,441
2022-10-26,P0003,S002,300
2022-10-26,P0004,S002,127
2022-10-26,P0005,S002,411
2022-10-26,P0006,S002,438
2022-10-26,P0007,S002,140
2022-10-26,P0008,S002,420
2022-10-26,P0009,S002,178
2022-10-26,P0010,S002,139
2022-10-26,P0011,S002,491
2022-10-26,P0012,S002,383
2022-10-26,P0013,S002,456
2022-10-26,P0014,S002,109
2022-10-26,P0015,S002,78
2022-10-26,P0016,S002,146
2022-10-26,P0017,S002,62
2022-10-26,P0018,S002,63
2022-10-26,P0019,S002,215
2022-10-26,P0020,S002,424
2022-10-26,P0001,S003,350
2022-10-26,P0002,S003,491
2022-10-26,P0003,S003,451
2022-10-26,P0004,S003,374
2022-10-26,P0005,S003,359
2022-10-26,P0006,S003,480
2022-10-26,P0007,S003,132
2022-10-26,P0008,S003,174
2022-10-26,P0009,S003,246
2022-10-26,P0010,S003,336
2022-10-26,P0011,S003,227
2022-10-26,P0012,S003,487
2022-10-26,P0013,S003,72
2022-10-26,P0014,S003,155
2022-10-26,P0015,S003,363
2022-10-26,P0016,S003,471
2022-10-26,P0017,S003,116
2022-10-26,P0018,S003,137
2022-10-26,P0019,S003,263
2022-10-26,P0020,S003,111
2022-10-26,P0001,S004,271
2022-10-26,P0002,S004,365
2022-10-26,P0003,S004,54
2022-10-26,P0004,S004,416
2022-10-26,P0005,S004,291
2022-10-26,P0006,S004,467
2022-10-26,P0007,S004,150
2022-10-26,P0008,S004,447
2022-10-26,P0009,S004,169
2022-10-26,P0010,S004,170
2022-10-26,P0011,S004,267
2022-10-26,P0012,S004,239
2022-10-26,P0013,S004,124
2022-10-26,P0014,S004,382
2022-10-26,P0015,S004,247
2022-10-26,P0016,S004,336
2022-10-26,P0017,S004,130
2022-10-26,P0018,S004,347
2022-10-26,P0019,S004,127
2022-10-26,P0020,S004,308
2022-10-26,P0001,S005,281
2022-10-26,P0002,S005,308
2022-10-26,P0003,S005,279
2022-10-26,P0004,S005,86
2022-10-26,P0005,S005,181
2022-10-26,P0006,S005,433
2022-10-26,P0007,S005,455
2022-10-26,P0008,S005,122
2022-10-26,P0009,S005,140
2022-10-26,P0010,S005,254
2022-10-26,P0011,S005,484
2022-10-26,P0012,S005,445
2022-10-26,P0013,S005,493
2022-10-26,P0014,S005,242
2022-10-26,P0015,S005,180
2022-10-26,P0016,S005,264
2022-10-26,P0017,S005,228
2022-10-26,P0018,S005,116
2022-10-26,P0019,S005,366
2022-10-26,P0020,S005,193
2022-10-27,P0001,S001,304
2022-10-27,P0002,S001,137
2022-10-27,P0003,S001,383
2022-10-27,P0004,S001,244
2022-10-27,P0005,S001,150
2022-10-27,P0006,S001,356
2022-10-27,P0007,S001,170
2022-10-27,P0008,S001,445
2022-10-27,P0009,S001,467
2022-10-27,P0010,S001,127
2022-10-27,P0011,S001,172
2022-10-27,P0012,S001,190
2022-10-27,P0013,S001,249
2022-10-27,P0014,S001,490
2022-10-27,P0015,S001,484
2022-10-27,P0016,S001,319
2022-10-27,P0017,S001,318
2022-10-27,P0018,S001,294
2022-10-27,P0019,S001,52
2022-10-27,P0020,S001,231
2022-10-27,P0001,S002,222
2022-10-27,P0002,S002,232
2022-10-27,P0003,S002,374
2022-10-27,P0004,S002,344
2022-10-27,P0005,S002,229
2022-10-27,P0006,S002,182
2022-10-27,P0007,S002,311
2022-10-27,P0008,S002,347
2022-10-27,P0009,S002,102
2022-10-27,P0010,S002,173
2022-10-27,P0011,S002,489
