Date,Store ID,Product ID,Demand Forecast
2023-03-06,S005,P0008,34.19
2023-03-06,S005,P0009,103.85
2023-03-06,S005,P0010,15.72
2023-03-06,S005,P0011,119.95
2023-03-06,S005,P0012,176.28
2023-03-06,S005,P0013,177.65
2023-03-06,S005,P0014,162.02
2023-03-06,S005,P0015,103.02
2023-03-06,S005,P0016,25.54
2023-03-06,S005,P0017,53.49
2023-03-06,S005,P0018,295.55
2023-03-06,S005,P0019,92.76
2023-03-06,S005,P0020,266.91
2023-03-07,S001,P0001,37.28
2023-03-07,S001,P0002,122.81
2023-03-07,S001,P0003,173.02
2023-03-07,S001,P0004,30.34
2023-03-07,S001,P0005,219.32
2023-03-07,S001,P0006,301.61
2023-03-07,S001,P0007,308.09
2023-03-07,S001,P0008,400.62
2023-03-07,S001,P0009,373.05
2023-03-07,S001,P0010,40.1
2023-03-07,S001,P0011,90.97
2023-03-07,S001,P0012,71.34
2023-03-07,S001,P0013,93.81
2023-03-07,S001,P0014,190.15
2023-03-07,S001,P0015,134.29
2023-03-07,S001,P0016,176.41
2023-03-07,S001,P0017,378.64
2023-03-07,S001,P0018,41.12
2023-03-07,S001,P0019,63.75
2023-03-07,S001,P0020,14.09
2023-03-07,S002,P0001,224.69
2023-03-07,S002,P0002,42.12
2023-03-07,S002,P0003,-7.02
2023-03-07,S002,P0004,192.66
2023-03-07,S002,P0005,59.07
2023-03-07,S002,P0006,82.37
2023-03-07,S002,P0007,157.91
2023-03-07,S002,P0008,331.81
2023-03-07,S002,P0009,182.29
2023-03-07,S002,P0010,122.65
2023-03-07,S002,P0011,120.73
2023-03-07,S002,P0012,86.4
2023-03-07,S002,P0013,98.94
2023-03-07,S002,P0014,185.21
2023-03-07,S002,P0015,29.8
2023-03-07,S002,P0016,116.17
2023-03-07,S002,P0017,171.53
2023-03-07,S002,P0018,94.78
2023-03-07,S002,P0019,143.53
2023-03-07,S002,P0020,195.07
2023-03-07,S003,P0001,36.32
2023-03-07,S003,P0002,350.06
2023-03-07,S003,P0003,158.32
2023-03-07,S003,P0004,284.93
2023-03-07,S003,P0005,-4.95
2023-03-07,S003,P0006,42.82
2023-03-07,S003,P0007,23.73
2023-03-07,S003,P0008,151.91
2023-03-07,S003,P0009,34.83
2023-03-07,S003,P0010,42.8
2023-03-07,S003,P0011,212.23
2023-03-07,S003,P0012,237.21
2023-03-07,S003,P0013,37.85
2023-03-07,S003,P0014,48.39
2023-03-07,S003,P0015,156.74
2023-03-07,S003,P0016,322.89
2023-03-07,S003,P0017,68.53
2023-03-07,S003,P0018,50.6
2023-03-07,S003,P0019,195.51
2023-03-07,S003,P0020,74.26
2023-03-07,S004,P0001,210.27
2023-03-07,S004,P0002,193.68
2023-03-07,S004,P0003,125.36
2023-03-07,S004,P0004,303.28
2023-03-07,S004,P0005,34.42
2023-03-07,S004,P0006,81.82
2023-03-07,S004,P0007,95.12
2023-03-07,S004,P0008,120.88
2023-03-07,S004,P0009,274.76
2023-03-07,S004,P0010,14.81
2023-03-07,S004,P0011,243.22
2023-03-07,S004,P0012,33.81
2023-03-07,S004,P0013,215.75
2023-03-07,S004,P0014,409.5
2023-03-07,S004,P0015,333.81
2023-03-07,S004,P0016,47.88
2023-03-07,S004,P0017,29.91
2023-03-07,S004,P0018,19.12
2023-03-07,S004,P0019,233.21
2023-03-07,S004,P0020,368.2
2023-03-07,S005,P0001,24.66
2023-03-07,S005,P0002,233.81
2023-03-07,S005,P0003,252.18
2023-03-07,S005,P0004,51.15
2023-03-07,S005,P0005,74.47
2023-03-07,S005,P0006,216.85
2023-03-07,S005,P0007,165.48
2023-03-07,S005,P0008,373.79
2023-03-07,S005,P0009,4.44
2023-03-07,S005,P0010,69.76
2023-03-07,S005,P0011,55.21
2023-03-07,S005,P0012,140.63
2023-03-07,S005,P0013,46.64
2023-03-07,S005,P0014,302.37
2023-03-07,S005,P0015,80.12
2023-03-07,S005,P0016,145.88
2023-03-07,S005,P0017,17.79
2023-03-07,S005,P0018,271.14
2023-03-07,S005,P0019,183.97
2023-03-07,S005,P0020,170.05
2023-03-08,S001,P0001,277.99
2023-03-08,S001,P0002,69.56
2023-03-08,S001,P0003,100.94
2023-03-08,S001,P0004,264.51
2023-03-08,S001,P0005,55.24
2023-03-08,S001,P0006,54.34
2023-03-08,S001,P0007,265.09
2023-03-08,S001,P0008,45.82
2023-03-08,S001,P0009,118.96
2023-03-08,S001,P0010,121.29
2023-03-08,S001,P0011,104.5
2023-03-08,S001,P0012,42.31
2023-03-08,S001,P0013,197.31
2023-03-08,S001,P0014,104.27
2023-03-08,S001,P0015,23.82
2023-03-08,S001,P0016,6.44
2023-03-08,S001,P0017,53.3
2023-03-08,S001,P0018,219.07
2023-03-08,S001,P0019,91.69
2023-03-08,S001,P0020,156.3
2023-03-08,S002,P0001,248.31
2023-03-08,S002,P0002,19.01
2023-03-08,S002,P0003,167.5
2023-03-08,S002,P0004,198.63
2023-03-08,S002,P0005,200.61
2023-03-08,S002,P0006,47.95
2023-03-08,S002,P0007,117.89
2023-03-08,S002,P0008,44.78
2023-03-08,S002,P0009,54.86
2023-03-08,S002,P0010,71.78
2023-03-08,S002,P0011,434.66
2023-03-08,S002,P0012,103.88
2023-03-08,S002,P0013,166.41
2023-03-08,S002,P0014,79.23
2023-03-08,S002,P0015,76.42
2023-03-08,S002,P0016,304.96
2023-03-08,S002,P0017,104.18
2023-03-08,S002,P0018,108.12
2023-03-08,S002,P0019,68.56
2023-03-08,S002,P0020,181.33
2023-03-08,S003,P0001,110.63
2023-03-08,S003,P0002,137.94
2023-03-08,S003,P0003,187.3
2023-03-08,S003,P0004,218.56
2023-03-08,S003,P0005,35.28
2023-03-08,S003,P0006,278.22
2023-03-08,S003,P0007,29.6
2023-03-08,S003,P0008,196.7
2023-03-08,S003,P0009,31.71
2023-03-08,S003,P0010,9.65
2023-03-08,S003,P0011,3.53
2023-03-08,S003,P0012,49.64
2023-03-08,S003,P0013,229.72
2023-03-08,S003,P0014,98.24
2023-03-08,S003,P0015,14.79
2023-03-08,S003,P0016,21.98
2023-03-08,S003,P0017,54.21
2023-03-08,S003,P0018,155.38
2023-03-08,S003,P0019,268.6
2023-03-08,S003,P0020,56.05
2023-03-08,S004,P0001,90.36
2023-03-08,S004,P0002,34.31
2023-03-08,S004,P0003,60.64
2023-03-08,S004,P0004,-4.58
2023-03-08,S004,P0005,58.17
2023-03-08,S004,P0006,80.97
2023-03-08,S004,P0007,151.32
2023-03-08,S004,P0008,30.35
2023-03-08,S004,P0009,71.03
2023-03-08,S004,P0010,22.8
2023-03-08,S004,P0011,94.69
2023-03-08,S004,P0012,42.38
2023-03-08,S004,P0013,71.99
2023-03-08,S004,P0014,92.45
2023-03-08,S004,P0015,23.76
2023-03-08,S004,P0016,89.1
2023-03-08,S004,P0017,84.12
2023-03-08,S004,P0018,17.82
2023-03-08,S004,P0019,115.65
2023-03-08,S004,P0020,344.48
2023-03-08,S005,P0001,163.53
2023-03-08,S005,P0002,176.98
2023-03-08,S005,P0003,25.19
2023-03-08,S005,P0004,75.56
2023-03-08,S005,P0005,122.08
2023-03-08,S005,P0006,235.83
2023-03-08,S005,P0007,64.98
2023-03-08,S005,P0008,56.07
2023-03-08,S005,P0009,109.22
2023-03-08,S005,P0010,136.76
2023-03-08,S005,P0011,7.29
2023-03-08,S005,P0012,284.55
2023-03-08,S005,P0013,59.36
2023-03-08,S005,P0014,5.97
2023-03-08,S005,P0015,210.76
2023-03-08,S005,P0016,104.25
2023-03-08,S005,P0017,68.71
2023-03-08,S005,P0018,20.31
2023-03-08,S005,P0019,79.47
2023-03-08,S005,P0020,125.06
2023-03-09,S001,P0001,18.39
2023-03-09,S001,P0002,28.14
2023-03-09,S001,P0003,347.24
2023-03-09,S001,P0004,21.97
2023-03-09,S001,P0005,202.94
2023-03-09,S001,P0006,95.81
2023-03-09,S001,P0007,22.84
2023-03-09,S001,P0008,89.11
2023-03-09,S001,P0009,209.25
2023-03-09,S001,P0010,163.67
2023-03-09,S001,P0011,241.69
2023-03-09,S001,P0012,84.45
2023-03-09,S001,P0013,43.93
2023-03-09,S001,P0014,67.98
2023-03-09,S001,P0015,72.34
2023-03-09,S001,P0016,30.64
2023-03-09,S001,P0017,133.78
2023-03-09,S001,P0018,78.68
2023-03-09,S001,P0019,142.07
2023-03-09,S001,P0020,470.52
2023-03-09,S002,P0001,435.03
2023-03-09,S002,P0002,101.41
2023-03-09,S002,P0003,272.86
2023-03-09,S002,P0004,314.48
2023-03-09,S002,P0005,223.47
2023-03-09,S002,P0006,2.2
2023-03-09,S002,P0007,230.75
2023-03-09,S002,P0008,102.27
2023-03-09,S002,P0009,44.36
2023-03-09,S002,P0010,44.97
2023-03-09,S002,P0011,139.62
2023-03-09,S002,P0012,52.8
2023-03-09,S002,P0013,162.39
2023-03-09,S002,P0014,68.5
2023-03-09,S002,P0015,158.66
2023-03-09,S002,P0016,366.11
2023-03-09,S002,P0017,249.46
2023-03-09,S002,P0018,117.86
2023-03-09,S002,P0019,110.39
2023-03-09,S002,P0020,47.43
2023-03-09,S003,P0001,195.58
2023-03-09,S003,P0002,123.48
2023-03-09,S003,P0003,56.03
2023-03-09,S003,P0004,280.26
2023-03-09,S003,P0005,81.09
2023-03-09,S003,P0006,193.9
2023-03-09,S003,P0007,189.94
2023-03-09,S003,P0008,134.54
2023-03-09,S003,P0009,77.28
2023-03-09,S003,P0010,243.33
2023-03-09,S003,P0011,68.5
2023-03-09,S003,P0012,24.67
2023-03-09,S003,P0013,15.42
2023-03-09,S003,P0014,8.48
2023-03-09,S003,P0015,157.49
2023-03-09,S003,P0016,227.57
2023-03-09,S003,P0017,155.69
2023-03-09,S003,P0018,13.27
2023-03-09,S003,P0019,234.73
2023-03-09,S003,P0020,12.1
2023-03-09,S004,P0001,69.92
2023-03-09,S004,P0002,121.62
2023-03-09,S004,P0003,365.12
2023-03-09,S004,P0004,335.97
2023-03-09,S004,P0005,58.87
2023-03-09,S004,P0006,140.02
2023-03-09,S004,P0007,18.31
2023-03-09,S004,P0008,171.44
2023-03-09,S004,P0009,317.34
2023-03-09,S004,P0010,67.41
2023-03-09,S004,P0011,72.59
2023-03-09,S004,P0012,46.4
2023-03-09,S004,P0013,402.87
2023-03-09,S004,P0014,59.86
2023-03-09,S004,P0015,332.63
2023-03-09,S004,P0016,199.7
2023-03-09,S004,P0017,158.06
2023-03-09,S004,P0018,219.9
2023-03-09,S004,P0019,55.11
2023-03-09,S004,P0020,28.64
2023-03-09,S005,P0001,69.55
2023-03-09,S005,P0002,289.63
2023-03-09,S005,P0003,93.39
2023-03-09,S005,P0004,106.24
2023-03-09,S005,P0005,60.91
2023-03-09,S005,P0006,188.32
2023-03-09,S005,P0007,153.19
2023-03-09,S005,P0008,201.71
2023-03-09,S005,P0009,127.56
2023-03-09,S005,P0010,57.78
2023-03-09,S005,P0011,125.69
2023-03-09,S005,P0012,409.58
2023-03-09,S005,P0013,50.57
2023-03-09,S005,P0014,301.04
2023-03-09,S005,P0015,351.18
2023-03-09,S005,P0016,155.28
2023-03-09,S005,P0017,323.61
2023-03-09,S005,P0018,278.15
2023-03-09,S005,P0019,21.89
2023-03-09,S005,P0020,45.65
2023-03-10,S001,P0001,148.16
2023-03-10,S001,P0002,76.89
2023-03-10,S001,P0003,87.29
2023-03-10,S001,P0004,409.27
2023-03-10,S001,P0005,280.3
2023-03-10,S001,P0006,317.39
2023-03-10,S001,P0007,15.9
2023-03-10,S001,P0008,76.29
2023-03-10,S001,P0009,158.16
2023-03-10,S001,P0010,387.59
2023-03-10,S001,P0011,55.35
2023-03-10,S001,P0012,9.02
2023-03-10,S001,P0013,29.79
2023-03-10,S001,P0014,249.07
2023-03-10,S001,P0015,84.06
2023-03-10,S001,P0016,53.67
2023-03-10,S001,P0017,87.96
2023-03-10,S001,P0018,164.96
2023-03-10,S001,P0019,133.59
2023-03-10,S001,P0020,204.24
2023-03-10,S002,P0001,33.14
2023-03-10,S002,P0002,180.9
2023-03-10,S002,P0003,15.84
2023-03-10,S002,P0004,71.88
2023-03-10,S002,P0005,59.98
2023-03-10,S002,P0006,217.88
2023-03-10,S002,P0007,190.1
2023-03-10,S002,P0008,127.12
2023-03-10,S002,P0009,232.48
2023-03-10,S002,P0010,191.56
2023-03-10,S002,P0011,310.17
2023-03-10,S002,P0012,291.38
2023-03-10,S002,P0013,98.29
2023-03-10,S002,P0014,61.34
2023-03-10,S002,P0015,132.51
2023-03-10,S002,P0016,45.38
2023-03-10,S002,P0017,77.39
2023-03-10,S002,P0018,64.54
2023-03-10,S002,P0019,14.16
2023-03-10,S002,P0020,92.93
2023-03-10,S003,P0001,84.99
2023-03-10,S003,P0002,30.05
2023-03-10,S003,P0003,57.28
2023-03-10,S003,P0004,59.23
2023-03-10,S003,P0005,47.02
2023-03-10,S003,P0006,46.78
2023-03-10,S003,P0007,353.7
2023-03-10,S003,P0008,243.6
2023-03-10,S003,P0009,423.73
2023-03-10,S003,P0010,59.02
2023-03-10,S003,P0011,202.1
2023-03-10,S003,P0012,28.3
2023-03-10,S003,P0013,148.93
2023-03-10,S003,P0014,54.64
2023-03-10,S003,P0015,38.11
2023-03-10,S003,P0016,131.14
2023-03-10,S003,P0017,226.75
2023-03-10,S003,P0018,15.61
2023-03-10,S003,P0019,97.87
2023-03-10,S003,P0020,193.51
2023-03-10,S004,P0001,68.81
2023-03-10,S004,P0002,133.22
2023-03-10,S004,P0003,19.24
2023-03-10,S004,P0004,71.06
2023-03-10,S004,P0005,135.46
2023-03-10,S004,P0006,258.53
2023-03-10,S004,P0007,442.7
2023-03-10,S004,P0008,192.56
2023-03-10,S004,P0009,334.04
2023-03-10,S004,P0010,108.08
2023-03-10,S004,P0011,29.74
2023-03-10,S004,P0012,179.47
2023-03-10,S004,P0013,292.38
2023-03-10,S004,P0014,136.99
2023-03-10,S004,P0015,164.4
2023-03-10,S004,P0016,94.25
2023-03-10,S004,P0017,83.79
2023-03-10,S004,P0018,103.46
2023-03-10,S004,P0019,37.25
2023-03-10,S004,P0020,117.19
2023-03-10,S005,P0001,81.61
2023-03-10,S005,P0002,270.28
2023-03-10,S005,P0003,293.24
2023-03-10,S005,P0004,210.01
2023-03-10,S005,P0005,327.2
2023-03-10,S005,P0006,4.51
2023-03-10,S005,P0007,69.67
2023-03-10,S005,P0008,4.88
2023-03-10,S005,P0009,297.78
2023-03-10,S005,P0010,33.77
2023-03-10,S005,P0011,184.31
2023-03-10,S005,P0012,359.42
2023-03-10,S005,P0013,438.08
2023-03-10,S005,P0014,230.58
2023-03-10,S005,P0015,246.12
2023-03-10,S005,P0016,401.86
2023-03-10,S005,P0017,330.76
2023-03-10,S005,P0018,179.77
2023-03-10,S005,P0019,-2.71
2023-03-10,S005,P0020,148.49
2023-03-11,S001,P0001,79.44
2023-03-11,S001,P0002,20.35
2023-03-11,S001,P0003,33.06
2023-03-11,S001,P0004,280.96
2023-03-11,S001,P0005,51.87
2023-03-11,S001,P0006,102.22
2023-03-11,S001,P0007,395.81
2023-03-11,S001,P0008,69.77
2023-03-11,S001,P0009,283.32
2023-03-11,S001,P0010,113.35
2023-03-11,S001,P0011,336.54
2023-03-11,S001,P0012,118.76
2023-03-11,S001,P0013,115.48
2023-03-11,S001,P0014,139.56
2023-03-11,S001,P0015,49.63
2023-03-11,S001,P0016,208.43
2023-03-11,S001,P0017,83.81
2023-03-11,S001,P0018,-5.67
2023-03-11,S001,P0019,46.46
2023-03-11,S001,P0020,14.9
2023-03-11,S002,P0001,172.1
2023-03-11,S002,P0002,52.1
2023-03-11,S002,P0003,310.55
2023-03-11,S002,P0004,72.83
2023-03-11,S002,P0005,176.22
2023-03-11,S002,P0006,22.46
2023-03-11,S002,P0007,26.45
2023-03-11,S002,P0008,114.71
2023-03-11,S002,P0009,84.67
2023-03-11,S002,P0010,18.28
2023-03-11,S002,P0011,51.18
2023-03-11,S002,P0012,96.81
2023-03-11,S002,P0013,52.51
2023-03-11,S002,P0014,101.83
2023-03-11,S002,P0015,48.2
2023-03-11,S002,P0016,211.52
2023-03-11,S002,P0017,24.76
2023-03-11,S002,P0018,277.26
2023-03-11,S002,P0019,81.61
2023-03-11,S002,P0020,110.76
2023-03-11,S003,P0001,235.62
2023-03-11,S003,P0002,149.92
2023-03-11,S003,P0003,319.0
2023-03-11,S003,P0004,197.28
2023-03-11,S003,P0005,28.2
2023-03-11,S003,P0006,12.32
2023-03-11,S003,P0007,236.38
2023-03-11,S003,P0008,146.08
2023-03-11,S003,P0009,221.42
2023-03-11,S003,P0010,20.94
2023-03-11,S003,P0011,92.42
2023-03-11,S003,P0012,132.54
2023-03-11,S003,P0013,263.88
2023-03-11,S003,P0014,347.71
2023-03-11,S003,P0015,0.42
2023-03-11,S003,P0016,103.18
2023-03-11,S003,P0017,319.38
2023-03-11,S003,P0018,18.46
2023-03-11,S003,P0019,72.98
2023-03-11,S003,P0020,70.07
2023-03-11,S004,P0001,144.62
2023-03-11,S004,P0002,60.09
2023-03-11,S004,P0003,121.86
2023-03-11,S004,P0004,65.83
2023-03-11,S004,P0005,157.04
2023-03-11,S004,P0006,73.62
2023-03-11,S004,P0007,22.68
2023-03-11,S004,P0008,271.44
2023-03-11,S004,P0009,4.11
2023-03-11,S004,P0010,239.4
2023-03-11,S004,P0011,248.61
2023-03-11,S004,P0012,10.18
2023-03-11,S004,P0013,52.58
2023-03-11,S004,P0014,115.05
2023-03-11,S004,P0015,228.33
2023-03-11,S004,P0016,31.4
2023-03-11,S004,P0017,145.45
2023-03-11,S004,P0018,113.11
2023-03-11,S004,P0019,61.45
2023-03-11,S004,P0020,23.47
2023-03-11,S005,P0001,67.9
2023-03-11,S005,P0002,36.06
2023-03-11,S005,P0003,134.86
2023-03-11,S005,P0004,40.26
2023-03-11,S005,P0005,11.21
2023-03-11,S005,P0006,117.55
2023-03-11,S005,P0007,33.11
2023-03-11,S005,P0008,56.03
2023-03-11,S005,P0009,176.4
2023-03-11,S005,P0010,71.39
2023-03-11,S005,P0011,276.64
2023-03-11,S005,P0012,44.37
2023-03-11,S005,P0013,56.36
2023-03-11,S005,P0014,216.62
2023-03-11,S005,P0015,84.79
2023-03-11,S005,P0016,162.33
2023-03-11,S005,P0017,114.47
2023-03-11,S005,P0018,35.98
2023-03-11,S005,P0019,36.1
2023-03-11,S005,P0020,173.26
2023-03-12,S001,P0001,382.38
2023-03-12,S001,P0002,70.14
2023-03-12,S001,P0003,346.27
2023-03-12,S001,P0004,237.94
2023-03-12,S001,P0005,175.22
2023-03-12,S001,P0006,416.52
2023-03-12,S001,P0007,111.62
2023-03-12,S001,P0008,47.84
2023-03-12,S001,P0009,158.96
2023-03-12,S001,P0010,179.3
2023-03-12,S001,P0011,221.82
2023-03-12,S001,P0012,36.98
2023-03-12,S001,P0013,293.75
2023-03-12,S001,P0014,36.24
2023-03-12,S001,P0015,230.22
2023-03-12,S001,P0016,262.41
2023-03-12,S001,P0017,58.99
2023-03-12,S001,P0018,42.74
2023-03-12,S001,P0019,82.96
2023-03-12,S001,P0020,147.83
2023-03-12,S002,P0001,142.81
2023-03-12,S002,P0002,149.6
2023-03-12,S002,P0003,21.35
2023-03-12,S002,P0004,102.71
2023-03-12,S002,P0005,58.34
2023-03-12,S002,P0006,32.6
2023-03-12,S002,P0007,234.7
2023-03-12,S002,P0008,37.68
2023-03-12,S002,P0009,148.06
2023-03-12,S002,P0010,208.48
2023-03-12,S002,P0011,99.67
2023-03-12,S002,P0012,37.09
2023-03-12,S002,P0013,186.84
2023-03-12,S002,P0014,5.23
2023-03-12,S002,P0015,167.37
2023-03-12,S002,P0016,133.75
2023-03-12,S002,P0017,306.23
2023-03-12,S002,P0018,278.45
2023-03-12,S002,P0019,420.41
2023-03-12,S002,P0020,93.05
2023-03-12,S003,P0001,0.1
2023-03-12,S003,P0002,10.51
2023-03-12,S003,P0003,218.85
2023-03-12,S003,P0004,344.81
2023-03-12,S003,P0005,388.06
2023-03-12,S003,P0006,-5.96
2023-03-12,S003,P0007,278.83
2023-03-12,S003,P0008,15.0
2023-03-12,S003,P0009,152.19
2023-03-12,S003,P0010,12.42
2023-03-12,S003,P0011,188.4
2023-03-12,S003,P0012,49.08
2023-03-12,S003,P0013,211.41
2023-03-12,S003,P0014,119.66
2023-03-12,S003,P0015,92.5
2023-03-12,S003,P0016,159.76
2023-03-12,S003,P0017,166.96
2023-03-12,S003,P0018,222.93
2023-03-12,S003,P0019,35.5
2023-03-12,S003,P0020,118.59
2023-03-12,S004,P0001,55.39
2023-03-12,S004,P0002,70.68
2023-03-12,S004,P0003,157.86
2023-03-12,S004,P0004,140.95
2023-03-12,S004,P0005,25.29
2023-03-12,S004,P0006,100.09
2023-03-12,S004,P0007,59.08
2023-03-12,S004,P0008,190.14
2023-03-12,S004,P0009,84.39
2023-03-12,S004,P0010,347.49
2023-03-12,S004,P0011,371.13
2023-03-12,S004,P0012,166.52
2023-03-12,S004,P0013,253.96
2023-03-12,S004,P0014,304.62
2023-03-12,S004,P0015,128.79
2023-03-12,S004,P0016,46.98
2023-03-12,S004,P0017,40.62
2023-03-12,S004,P0018,56.24
2023-03-12,S004,P0019,32.18
2023-03-12,S004,P0020,25.64
2023-03-12,S005,P0001,102.34
2023-03-12,S005,P0002,8.7
2023-03-12,S005,P0003,331.91
2023-03-12,S005,P0004,292.83
2023-03-12,S005,P0005,30.85
2023-03-12,S005,P0006,92.96
2023-03-12,S005,P0007,328.43
2023-03-12,S005,P0008,58.22
2023-03-12,S005,P0009,116.57
2023-03-12,S005,P0010,290.79
2023-03-12,S005,P0011,46.48
2023-03-12,S005,P0012,107.23
2023-03-12,S005,P0013,33.44
2023-03-12,S005,P0014,145.43
2023-03-12,S005,P0015,282.64
2023-03-12,S005,P0016,195.4
2023-03-12,S005,P0017,19.5
2023-03-12,S005,P0018,34.6
2023-03-12,S005,P0019,290.06
2023-03-12,S005,P0020,10.49
2023-03-13,S001,P0001,23.91
2023-03-13,S001,P0002,124.66
2023-03-13,S001,P0003,93.04
2023-03-13,S001,P0004,105.47
2023-03-13,S001,P0005,129.78
2023-03-13,S001,P0006,59.4
2023-03-13,S001,P0007,-7.23
2023-03-13,S001,P0008,84.93
2023-03-13,S001,P0009,39.9
2023-03-13,S001,P0010,223.53
2023-03-13,S001,P0011,214.74
2023-03-13,S001,P0012,110.68
2023-03-13,S001,P0013,357.11
2023-03-13,S001,P0014,133.6
2023-03-13,S001,P0015,201.94
2023-03-13,S001,P0016,210.0
2023-03-13,S001,P0017,374.21
2023-03-13,S001,P0018,312.82
2023-03-13,S001,P0019,178.12
2023-03-13,S001,P0020,177.72
2023-03-13,S002,P0001,24.13
2023-03-13,S002,P0002,194.81
2023-03-13,S002,P0003,59.49
2023-03-13,S002,P0004,207.02
2023-03-13,S002,P0005,384.09
2023-03-13,S002,P0006,240.06
2023-03-13,S002,P0007,167.66
2023-03-13,S002,P0008,11.73
2023-03-13,S002,P0009,274.13
2023-03-13,S002,P0010,121.27
2023-03-13,S002,P0011,285.04
2023-03-13,S002,P0012,82.79
2023-03-13,S002,P0013,63.72
2023-03-13,S002,P0014,71.96
2023-03-13,S002,P0015,191.07
2023-03-13,S002,P0016,144.43
2023-03-13,S002,P0017,186.13
2023-03-13,S002,P0018,175.92
2023-03-13,S002,P0019,55.04
2023-03-13,S002,P0020,59.44
2023-03-13,S003,P0001,156.95
2023-03-13,S003,P0002,203.16
2023-03-13,S003,P0003,313.63
2023-03-13,S003,P0004,190.31
2023-03-13,S003,P0005,127.28
2023-03-13,S003,P0006,164.48
2023-03-13,S003,P0007,36.69
2023-03-13,S003,P0008,2.83
2023-03-13,S003,P0009,279.58
2023-03-13,S003,P0010,20.59
2023-03-13,S003,P0011,134.45
2023-03-13,S003,P0012,152.72
2023-03-13,S003,P0013,287.49
2023-03-13,S003,P0014,9.12
2023-03-13,S003,P0015,182.91
2023-03-13,S003,P0016,245.93
2023-03-13,S003,P0017,131.16
2023-03-13,S003,P0018,252.12
2023-03-13,S003,P0019,67.71
2023-03-13,S003,P0020,124.55
2023-03-13,S004,P0001,44.47
2023-03-13,S004,P0002,20.41
2023-03-13,S004,P0003,1.01
2023-03-13,S004,P0004,126.32
2023-03-13,S004,P0005,13.52
2023-03-13,S004,P0006,268.35
2023-03-13,S004,P0007,77.22
2023-03-13,S004,P0008,73.51
2023-03-13,S004,P0009,183.12
2023-03-13,S004,P0010,60.06
2023-03-13,S004,P0011,189.89
2023-03-13,S004,P0012,134.27
2023-03-13,S004,P0013,143.76
2023-03-13,S004,P0014,57.5
2023-03-13,S004,P0015,264.19
2023-03-13,S004,P0016,135.46
2023-03-13,S004,P0017,156.33
2023-03-13,S004,P0018,67.57
2023-03-13,S004,P0019,76.71
2023-03-13,S004,P0020,394.57
2023-03-13,S005,P0001,208.52
2023-03-13,S005,P0002,6.29
2023-03-13,S005,P0003,140.86
2023-03-13,S005,P0004,22.66
2023-03-13,S005,P0005,48.86
2023-03-13,S005,P0006,75.7
2023-03-13,S005,P0007,336.79
2023-03-13,S005,P0008,233.77
2023-03-13,S005,P0009,20.04
2023-03-13,S005,P0010,71.66
2023-03-13,S005,P0011,292.12
2023-03-13,S005,P0012,309.75
2023-03-13,S005,P0013,267.94
2023-03-13,S005,P0014,56.63
2023-03-13,S005,P0015,25.48
2023-03-13,S005,P0016,43.78
2023-03-13,S005,P0017,35.98
2023-03-13,S005,P0018,121.09
2023-03-13,S005,P0019,147.51
2023-03-13,S005,P0020,61.6
2023-03-14,S001,P0001,8.3
2023-03-14,S001,P0002,238.26
2023-03-14,S001,P0003,100.2
2023-03-14,S001,P0004,99.03
2023-03-14,S001,P0005,61.12
2023-03-14,S001,P0006,75.19
2023-03-14,S001,P0007,82.83
2023-03-14,S001,P0008,189.26
2023-03-14,S001,P0009,-5.41
2023-03-14,S001,P0010,66.21
2023-03-14,S001,P0011,101.71
2023-03-14,S001,P0012,135.5
2023-03-14,S001,P0013,317.3
2023-03-14,S001,P0014,81.7
2023-03-14,S001,P0015,90.73
2023-03-14,S001,P0016,162.1
2023-03-14,S001,P0017,239.28
2023-03-14,S001,P0018,125.2
2023-03-14,S001,P0019,173.08
2023-03-14,S001,P0020,32.91
2023-03-14,S002,P0001,230.83
2023-03-14,S002,P0002,44.41
2023-03-14,S002,P0003,132.05
2023-03-14,S002,P0004,190.22
2023-03-14,S002,P0005,192.45
2023-03-14,S002,P0006,113.21
2023-03-14,S002,P0007,279.48
2023-03-14,S002,P0008,206.64
2023-03-14,S002,P0009,26.88
2023-03-14,S002,P0010,27.55
2023-03-14,S002,P0011,132.73
2023-03-14,S002,P0012,258.82
2023-03-14,S002,P0013,334.55
2023-03-14,S002,P0014,26.32
2023-03-14,S002,P0015,15.66
2023-03-14,S002,P0016,149.42
2023-03-14,S002,P0017,93.19
2023-03-14,S002,P0018,159.21
2023-03-14,S002,P0019,76.29
2023-03-14,S002,P0020,86.5
2023-03-14,S003,P0001,282.33
2023-03-14,S003,P0002,299.45
2023-03-14,S003,P0003,72.76
2023-03-14,S003,P0004,178.06
2023-03-14,S003,P0005,165.14
2023-03-14,S003,P0006,161.39
2023-03-14,S003,P0007,195.1
2023-03-14,S003,P0008,57.9
2023-03-14,S003,P0009,218.97
2023-03-14,S003,P0010,72.16
2023-03-14,S003,P0011,23.54
2023-03-14,S003,P0012,22.84
2023-03-14,S003,P0013,176.44
2023-03-14,S003,P0014,129.23
2023-03-14,S003,P0015,138.99
2023-03-14,S003,P0016,27.9
2023-03-14,S003,P0017,340.04
2023-03-14,S003,P0018,197.41
2023-03-14,S003,P0019,80.0
2023-03-14,S003,P0020,413.07
2023-03-14,S004,P0001,71.03
2023-03-14,S004,P0002,238.8
2023-03-14,S004,P0003,22.09
