Product ID,Category,Price
P0011,Electronics,44.83
P0012,Clothing,17.77
P0013,Groceries,59.74
P0014,Toys,75.24
P0015,Clothing,28.15
P0016,Groceries,77.69
P0017,Electronics,85.71
P0018,Groceries,86.36
P0019,Furniture,12.85
P0020,Electronics,45.59
P0001,Clothing,93.58
P0002,Toys,93.31
P0003,Clothing,15.47
P0004,Electronics,48.68
P0006,Electronics,82.51
P0007,Toys,18.89
P0008,Clothing,60.55
P0009,Groceries,92.2
P0010,Clothing,59.37
P0011,Groceries,22.82
P0012,Clothing,44.07
P0013,Furniture,71.31
P0014,Groceries,18.44
P0015,Electronics,65.97
P0016,Toys,22.75
P0017,Clothing,32.09
P0018,Furniture,79.7
P0019,Clothing,59.5
P0020,Toys,96.7
P0001,Clothing,56.84
P0002,Electronics,82.9
P0003,Groceries,74.89
P0004,Groceries,39.32
P0005,Electronics,39.78
P0006,Clothing,74.99
P0007,Clothing,85.63
P0008,Groceries,31.48
P0009,Furniture,56.28
P0010,Electronics,55.4
P0011,Furniture,84.79
P0012,Groceries,27.14
P0013,Electronics,83.95
P0014,Furniture,10.44
P0015,Electronics,41.73
P0016,Furniture,87.23
P0017,Groceries,18.77
P0018,Electronics,75.13
P0019,Electronics,69.26
P0020,Groceries,52.75
P0002,Furniture,20.4
P0003,Toys,21.66
P0004,Clothing,18.01
P0006,Clothing,56.75
P0007,Toys,76.06
P0008,Furniture,84.63
P0009,Electronics,35.19
P0010,Toys,61.17
P0011,Furniture,57.59
P0012,Groceries,40.91
P0013,Groceries,50.69
P0014,Toys,98.0
P0015,Groceries,44.39
P0016,Electronics,55.78
P0017,Electronics,43.57
P0018,Electronics,84.45
P0019,Toys,53.43
P0020,Clothing,76.69
P0001,Groceries,83.78
P0002,Clothing,43.73
P0003,Clothing,93.62
P0004,Toys,44.67
P0005,Furniture,97.62
P0006,Electronics,87.42
P0007,Furniture,53.64
P0008,Clothing,51.77
P0009,Furniture,38.17
P0010,Clothing,39.65
P0011,Clothing,12.62
P0012,Clothing,46.5
P0013,Clothing,89.44
P0014,Toys,54.72
P0015,Clothing,81.0
P0016,Toys,43.0
P0017,Groceries,58.68
P0018,Furniture,45.87
P0019,Furniture,57.81
P0020,Electronics,18.1
P0001,Electronics,87.03
P0002,Groceries,69.05
P0003,Furniture,53.14
P0004,Toys,34.64
P0005,Toys,76.27
P0006,Clothing,19.22
P0007,Toys,78.38
P0008,Toys,95.04
P0009,Furniture,18.73
P0010,Groceries,75.77
P0011,Groceries,62.87
P0012,Toys,70.63
P0013,Electronics,15.44
P0014,Furniture,82.47
P0016,Electronics,23.76
P0017,Clothing,71.04
P0018,Electronics,63.62
P0019,Clothing,24.95
P0020,Toys,74.79
P0001,Furniture,68.55
P0002,Furniture,18.44
P0003,Groceries,73.46
P0004,Toys,28.1
P0005,Groceries,42.94
P0006,Groceries,43.13
P0007,Toys,34.64
P0008,Toys,84.39
P0009,Furniture,65.41
P0010,Toys,15.33
P0011,Toys,27.25
P0012,Clothing,89.28
P0013,Toys,17.59
P0014,Toys,35.51
P0015,Furniture,14.99
P0016,Furniture,38.33
P0017,Electronics,36.23
P0018,Furniture,23.51
P0019,Groceries,21.07
P0020,Groceries,91.52
P0001,Groceries,48.44
P0002,Toys,17.3
P0003,Toys,14.27
P0004,Furniture,57.35
P0005,Clothing,11.76
P0006,Groceries,35.04
P0007,Furniture,20.06
P0008,Electronics,81.06
P0009,Electronics,68.51
P0010,Electronics,93.14
P0011,Furniture,83.01
P0012,Clothing,68.88
P0013,Furniture,53.39
P0015,Electronics,61.97
P0016,Furniture,25.91
P0017,Electronics,99.86
P0018,Toys,76.88
P0019,Clothing,53.33
P0001,Furniture,76.36
P0002,Furniture,68.07
P0003,Clothing,89.64
P0004,Clothing,95.1
P0005,Electronics,58.33
P0006,Furniture,61.92
P0007,Groceries,75.21
P0008,Clothing,68.91
P0009,Toys,32.82
P0010,Clothing,78.73
P0011,Furniture,94.84
P0012,Furniture,23.62
P0013,Clothing,10.13
P0014,Clothing,78.08
P0015,Clothing,35.87
P0016,Groceries,57.6
P0017,Electronics,24.42
P0018,Furniture,59.94
P0019,Furniture,34.88
P0020,Electronics,22.07
P0001,Electronics,47.07
P0002,Toys,49.39
P0004,Toys,27.74
P0005,Clothing,37.89
P0006,Clothing,62.98
P0007,Toys,76.38
P0008,Electronics,82.96
P0009,Electronics,12.7
P0010,Electronics,61.84
P0011,Toys,14.14
P0012,Electronics,71.86
P0013,Toys,51.25
P0014,Clothing,17.76
P0015,Electronics,40.73
P0016,Clothing,10.97
P0017,Furniture,34.93
P0018,Electronics,62.34
P0019,Clothing,63.01
P0020,Toys,85.94
P0001,Toys,30.9
P0002,Toys,58.24
P0003,Furniture,43.05
P0004,Clothing,50.94
P0005,Furniture,48.12
P0006,Furniture,13.15
P0007,Furniture,95.62
P0008,Toys,45.13
P0009,Clothing,21.67
P0010,Clothing,44.64
P0011,Furniture,66.29
P0013,Clothing,74.51
P0014,Toys,48.0
P0015,Furniture,95.84
P0016,Groceries,48.82
P0017,Furniture,98.29
P0018,Electronics,39.54
P0019,Clothing,99.0
P0020,Toys,20.37
P0001,Groceries,42.96
P0002,Clothing,67.22
P0003,Toys,40.42
P0004,Electronics,89.2
P0005,Clothing,84.29
P0006,Toys,45.84
P0007,Groceries,49.36
P0008,Electronics,13.92
P0009,Electronics,42.92
P0010,Furniture,31.18
P0011,Toys,73.0
P0012,Electronics,37.63
P0013,Groceries,60.11
P0014,Groceries,16.76
P0015,Furniture,87.66
P0016,Furniture,92.14
P0017,Furniture,15.17
P0018,Clothing,31.58
P0019,Furniture,30.62
P0020,Furniture,57.87
P0001,Clothing,14.57
P0002,Clothing,27.49
P0003,Electronics,67.88
P0004,Toys,45.92
P0005,Groceries,29.21
P0006,Furniture,10.73
P0008,Groceries,67.74
P0009,Furniture,46.82
P0010,Clothing,91.35
P0011,Toys,97.37
P0012,Toys,73.87
P0013,Furniture,13.7
P0014,Toys,86.92
P0015,Groceries,65.97
P0016,Groceries,27.62
P0017,Groceries,77.23
P0018,Clothing,98.33
P0001,Clothing,87.44
P0002,Groceries,73.75
P0003,Toys,33.03
P0004,Toys,90.18
P0005,Clothing,76.85
P0006,Toys,98.53
P0007,Toys,46.51
P0008,Groceries,22.22
P0009,Furniture,16.46
P0010,Clothing,15.71
P0011,Furniture,59.09
P0012,Groceries,92.01
P0013,Groceries,59.16
P0014,Clothing,10.58
P0015,Clothing,73.53
P0016,Furniture,43.64
P0017,Groceries,75.9
P0018,Toys,53.96
P0019,Furniture,61.2
P0020,Toys,92.56
P0001,Groceries,94.24
P0002,Toys,33.71
P0003,Furniture,57.06
P0005,Clothing,14.42
P0006,Groceries,95.96
P0007,Furniture,90.5
P0008,Toys,52.28
P0009,Furniture,29.35
P0010,Electronics,68.12
P0011,Furniture,44.37
P0012,Furniture,94.86
P0013,Electronics,94.98
P0014,Clothing,96.25
P0015,Clothing,38.81
P0016,Groceries,74.26
P0017,Clothing,82.44
P0018,Furniture,31.47
P0019,Clothing,89.84
P0020,Furniture,24.71
P0001,Electronics,26.09
P0002,Groceries,91.75
P0003,Toys,84.19
P0004,Clothing,21.79
P0005,Toys,33.82
P0006,Furniture,70.98
P0007,Toys,58.12
P0008,Toys,74.24
P0009,Groceries,38.85
P0010,Clothing,55.3
P0011,Electronics,54.43
P0012,Clothing,39.96
P0013,Electronics,83.97
P0014,Groceries,78.22
P0015,Groceries,54.99
P0016,Groceries,74.27
P0017,Groceries,69.6
P0018,Furniture,17.81
P0019,Furniture,99.36
P0020,Clothing,39.62
P0002,Furniture,16.28
P0003,Toys,72.52
P0004,Clothing,79.05
P0005,Toys,53.32
P0006,Electronics,57.08
P0007,Groceries,48.32
P0008,Furniture,52.82
P0009,Clothing,89.65
P0010,Furniture,38.48
P0011,Clothing,41.24
P0012,Toys,14.45
P0013,Groceries,47.64
P0014,Furniture,27.26
P0015,Toys,55.36
P0017,Furniture,61.46
P0018,Clothing,15.5
P0019,Toys,54.7
P0020,Clothing,37.36
P0001,Clothing,52.49
P0002,Electronics,89.76
P0003,Toys,86.64
P0004,Furniture,88.0
P0005,Groceries,25.04
P0006,Toys,94.67
P0007,Clothing,57.12
P0008,Furniture,44.74
P0009,Electronics,41.33
P0010,Groceries,98.83
P0011,Clothing,32.78
P0012,Electronics,76.55
P0013,Clothing,75.2
P0014,Clothing,52.7
P0015,Furniture,34.09
P0016,Toys,97.8
P0017,Clothing,34.05
P0018,Groceries,55.81
P0019,Toys,49.07
P0020,Toys,53.1
P0001,Groceries,83.0
P0002,Toys,98.74
P0003,Furniture,30.79
P0004,Furniture,89.3
P0005,Clothing,25.57
P0006,Toys,41.39
P0007,Electronics,72.48
P0008,Toys,59.03
P0009,Electronics,92.93
P0010,Clothing,82.3
P0011,Groceries,80.62
P0012,Electronics,28.01
P0013,Clothing,49.76
P0014,Furniture,50.97
P0015,Electronics,82.55
P0016,Clothing,24.33
P0017,Clothing,50.05
P0019,Furniture,43.58
P0020,Toys,54.48
P0001,Groceries,52.22
P0002,Groceries,51.12
P0003,Furniture,43.93
P0004,Clothing,67.77
P0005,Clothing,59.54
P0007,Electronics,55.67
P0008,Electronics,45.15
P0009,Electronics,44.51
P0010,Toys,64.1
P0011,Groceries,73.33
P0012,Clothing,46.23
P0013,Clothing,41.18
P0015,Furniture,46.75
P0016,Groceries,59.31
P0017,Groceries,70.05
P0018,Toys,46.09
P0019,Clothing,29.93
P0002,Electronics,64.0
P0003,Furniture,54.8
P0004,Furniture,12.61
P0005,Clothing,11.77
P0006,Groceries,25.85
P0007,Electronics,30.07
P0008,Furniture,67.64
P0009,Clothing,96.29
P0010,Electronics,60.96
P0011,Toys,90.36
P0012,Furniture,60.37
P0013,Furniture,39.18
P0014,Furniture,90.17
P0015,Toys,42.06
P0016,Electronics,32.63
P0017,Electronics,39.4
P0018,Toys,51.29
P0019,Electronics,49.36
P0020,Clothing,29.49
P0001,Furniture,22.84
P0002,Groceries,64.38
P0003,Clothing,91.4
P0004,Clothing,66.5
P0005,Toys,21.04
P0006,Groceries,53.44
P0007,Furniture,30.2
P0008,Clothing,96.07
P0009,Furniture,78.91
P0011,Electronics,99.15
P0012,Electronics,50.13
P0014,Electronics,55.55
P0015,Electronics,71.96
P0016,Toys,24.91
P0017,Clothing,82.19
P0018,Furniture,86.21
P0019,Groceries,42.07
P0020,Clothing,61.65
P0001,Clothing,77.13
P0002,Clothing,66.18
P0003,Clothing,80.94
P0004,Furniture,36.2
P0006,Electronics,60.85
P0007,Electronics,46.19
P0008,Electronics,32.03
P0009,Groceries,25.5
P0011,Electronics,72.35
P0012,Clothing,39.85
P0013,Furniture,92.61
P0014,Furniture,56.47
P0015,Electronics,48.76
P0017,Electronics,56.28
P0018,Furniture,86.34
P0019,Clothing,22.96
P0020,Clothing,70.76
P0001,Toys,19.03
P0002,Toys,92.89
P0003,Groceries,15.7
P0004,Furniture,30.8
P0005,Furniture,20.83
P0006,Groceries,62.75
P0007,Groceries,77.19
P0008,Toys,91.66
P0009,Furniture,26.58
P0011,Clothing,28.66
P0012,Groceries,94.98
P0013,Groceries,12.91
P0014,Furniture,63.7
P0015,Furniture,97.39
P0016,Furniture,33.8
P0017,Clothing,99.28
P0018,Electronics,59.82
P0019,Clothing,79.24
P0020,Clothing,98.66
P0001,Toys,14.22
P0002,Groceries,55.09
P0003,Electronics,43.69
P0004,Electronics,52.27
P0005,Furniture,37.61
P0006,Clothing,62.29
P0007,Electronics,61.0
P0008,Clothing,70.51
P0009,Groceries,87.78
P0010,Toys,68.75
P0012,Groceries,39.65
P0014,Furniture,99.87
P0015,Furniture,82.8
P0016,Groceries,25.46
P0017,Clothing,93.49
P0018,Groceries,43.45
P0019,Electronics,92.92
P0020,Clothing,16.18
P0001,Electronics,46.54
P0002,Groceries,36.56
P0003,Clothing,99.17
P0004,Groceries,80.69
P0005,Groceries,26.13
P0006,Groceries,21.68
P0007,Clothing,75.36
P0008,Toys,39.3
P0009,Toys,92.26
P0010,Electronics,35.23
P0011,Groceries,47.77
P0012,Electronics,37.98
P0013,Clothing,98.75
P0014,Electronics,18.02
P0015,Groceries,67.67
P0016,Toys,53.55
P0017,Toys,73.68
P0018,Clothing,41.37
P0019,Furniture,14.73
P0020,Electronics,97.5
P0001,Furniture,63.04
P0002,Clothing,27.69
P0003,Groceries,75.28
P0004,Electronics,78.26
P0006,Furniture,81.39
P0007,Toys,69.8
P0008,Electronics,24.62
P0009,Furniture,59.4
P0010,Clothing,39.33
P0011,Furniture,35.84
P0012,Toys,80.23
P0013,Electronics,64.55
P0014,Clothing,85.48
P0015,Groceries,88.36
P0017,Furniture,91.91
P0018,Clothing,96.86
P0019,Groceries,28.11
P0020,Groceries,93.12
P0001,Groceries,31.27
P0002,Clothing,57.74
P0003,Furniture,18.26
P0004,Clothing,63.6
P0005,Toys,37.13
P0006,Toys,74.37
P0007,Groceries,59.32
P0008,Groceries,66.05
P0009,Toys,98.09
P0010,Electronics,58.35
P0011,Furniture,20.96
P0012,Toys,24.36
P0013,Groceries,14.16
P0014,Electronics,81.46
P0015,Groceries,79.12
P0016,Furniture,42.36
P0017,Toys,11.41
P0019,Furniture,11.86
P0020,Clothing,97.47
P0001,Clothing,18.54
P0002,Clothing,56.74
P0003,Clothing,63.42
P0004,Groceries,75.65
P0005,Clothing,69.05
P0006,Toys,39.42
P0007,Electronics,31.61
P0008,Electronics,93.76
P0009,Electronics,47.75
P0010,Furniture,89.4
P0011,Toys,33.5
P0012,Toys,37.58
P0013,Furniture,99.24
P0014,Clothing,15.54
P0015,Groceries,95.7
P0016,Toys,36.05
P0017,Electronics,10.3
P0018,Toys,62.79
P0020,Toys,36.54
P0001,Groceries,87.05
P0002,Toys,94.26
P0003,Clothing,73.74
P0004,Clothing,92.17
P0005,Groceries,78.95
P0006,Electronics,85.03
P0007,Groceries,80.14
P0008,Furniture,78.3
P0009,Groceries,70.47
P0010,Electronics,46.82
P0012,Clothing,49.04
P0013,Clothing,37.31
P0014,Toys,58.7
P0015,Clothing,53.71
P0016,Clothing,54.33
P0017,Clothing,52.74
P0018,Electronics,75.88
P0019,Electronics,87.72
P0020,Electronics,11.06
P0001,Clothing,65.75
P0002,Electronics,69.45
P0003,Electronics,51.79
P0004,Groceries,53.3
P0005,Clothing,57.04
P0006,Furniture,21.92
P0007,Groceries,71.94
P0008,Clothing,54.48
P0009,Toys,36.55
P0010,Electronics,53.84
P0011,Clothing,46.24
P0013,Toys,77.33
P0014,Electronics,76.28
P0016,Toys,54.28
P0017,Electronics,29.97
P0018,Toys,13.32
P0019,Groceries,29.35
P0020,Toys,79.91
P0002,Toys,78.21
P0003,Groceries,91.3
P0004,Furniture,19.11
P0005,Furniture,62.2
P0006,Furniture,39.43
P0007,Clothing,67.43
P0008,Toys,51.29
P0009,Clothing,95.79
P0010,Clothing,49.94
P0011,Furniture,47.37
P0012,Groceries,36.59
P0013,Toys,81.26
P0014,Furniture,31.57
P0016,Furniture,88.66
P0017,Groceries,34.83
P0018,Clothing,37.3
P0019,Electronics,56.03
P0020,Furniture,15.52
P0001,Furniture,53.73
P0002,Groceries,10.48
P0003,Furniture,85.43
P0004,Furniture,27.15
P0006,Groceries,23.32
P0007,Toys,73.85
P0008,Clothing,34.03
P0009,Toys,39.71
P0010,Toys,59.77
P0011,Groceries,79.22
P0013,Clothing,89.14
P0014,Toys,34.25
P0015,Clothing,21.48
P0016,Furniture,88.87
P0017,Furniture,64.68
P0018,Toys,71.38
P0019,Electronics,93.71
P0001,Groceries,22.41
P0002,Electronics,66.36
P0003,Toys,37.92
P0004,Clothing,65.56
P0005,Clothing,87.24
P0006,Groceries,28.26
P0007,Clothing,67.68
P0008,Electronics,38.54
P0009,Furniture,17.54
P0010,Clothing,60.43
P0011,Furniture,45.1
P0012,Groceries,99.64
P0013,Furniture,70.95
P0014,Groceries,73.18
P0015,Toys,63.84
P0016,Groceries,77.99
P0017,Clothing,81.2
P0018,Furniture,69.49
P0019,Electronics,42.44
P0001,Electronics,43.38
P0002,Furniture,87.33
P0003,Clothing,29.77
P0004,Toys,95.56
P0005,Groceries,43.79
P0006,Clothing,29.56
P0007,Groceries,37.52
P0008,Groceries,93.24
P0009,Electronics,45.37
P0011,Groceries,76.14
P0012,Groceries,51.62
P0013,Clothing,86.88
P0014,Groceries,26.96
P0015,Toys,21.09
P0016,Furniture,73.36
P0017,Clothing,31.05
P0018,Electronics,71.79
P0019,Clothing,72.91
P0020,Groceries,26.37
P0001,Toys,72.84
P0002,Clothing,85.37
P0003,Toys,66.96
P0004,Clothing,90.25
P0005,Clothing,73.09
P0006,Groceries,44.2
P0007,Groceries,64.46
P0008,Electronics,57.17
P0009,Groceries,77.93
P0010,Furniture,53.09
P0011,Groceries,20.36
P0012,Furniture,78.02
P0013,Furniture,93.23
P0014,Electronics,91.76
P0015,Toys,68.29
P0016,Clothing,36.51
P0017,Clothing,11.79
P0018,Clothing,18.33
P0019,Toys,32.87
P0020,Groceries,31.35
P0001,Toys,89.16
P0002,Toys,32.62
P0003,Clothing,15.05
P0004,Furniture,93.55
P0005,Furniture,89.45
P0006,Groceries,59.41
P0007,Toys,28.64
P0008,Toys,85.55
P0009,Toys,23.0
P0010,Clothing,64.49
P0011,Toys,62.21
P0012,Furniture,59.53
P0013,Groceries,66.24
P0014,Furniture,32.53
P0015,Clothing,50.76
P0016,Groceries,28.16
P0017,Electronics,54.3
P0018,Electronics,13.08
P0020,Furniture,45.12
P0002,Toys,42.91
P0003,Furniture,76.88
P0004,Toys,56.3
P0005,Electronics,87.48
P0006,Furniture,92.3
P0007,Toys,17.73
P0008,Groceries,86.96
P0009,Clothing,18.7
P0010,Electronics,76.25
P0011,Toys,72.67
P0012,Furniture,34.93
P0013,Electronics,41.25
P0014,Toys,92.24
P0015,Furniture,43.66
P0016,Furniture,34.89
P0017,Electronics,29.6
P0018,Groceries,10.09
P0019,Clothing,44.45
P0020,Toys,91.24
P0001,Clothing,20.27
P0002,Groceries,65.89
P0003,Toys,88.87
P0004,Furniture,26.72
P0005,Groceries,53.48
P0006,Groceries,74.97
P0007,Clothing,93.82
P0008,Groceries,96.2
P0009,Groceries,56.17
P0010,Groceries,77.63
P0011,Groceries,48.75
P0012,Electronics,64.23
P0013,Groceries,52.44
P0014,Groceries,59.18
P0015,Groceries,64.17
P0016,Clothing,45.87
P0017,Groceries,31.83
P0018,Clothing,13.41
P0019,Toys,87.85
P0020,Clothing,53.65
P0001,Toys,80.7
P0002,Furniture,93.02
P0003,Clothing,32.15
P0004,Electronics,19.2
P0005,Furniture,27.18
P0006,Electronics,51.41
P0007,Clothing,10.12
P0008,Furniture,93.56
P0009,Toys,44.88
P0010,Electronics,50.0
P0011,Furniture,52.28
P0012,Groceries,88.08
P0013,Clothing,40.94
P0014,Clothing,92.99
P0015,Furniture,45.81
P0016,Clothing,72.96
P0017,Furniture,62.85
P0019,Groceries,93.98
P0001,Electronics,92.04
P0002,Furniture,69.9
P0003,Furniture,86.33
P0004,Toys,82.42
P0005,Toys,86.85
P0006,Furniture,18.21
P0007,Furniture,47.97
P0008,Clothing,69.8
P0009,Electronics,29.93
P0010,Clothing,67.58
P0011,Furniture,30.82
P0012,Groceries,87.01
P0013,Groceries,14.07
P0014,Furniture,46.37
P0015,Furniture,67.38
P0016,Electronics,14.57
P0017,Electronics,48.56
P0018,Toys,16.1
P0019,Electronics,53.88
P0020,Groceries,17.34
P0001,Groceries,61.06
P0002,Groceries,59.1
P0003,Electronics,32.18
P0004,Electronics,88.63
P0005,Clothing,19.36
P0006,Clothing,44.01
P0007,Furniture,34.01
P0008,Furniture,51.21
P0009,Groceries,23.06
P0010,Electronics,66.95
P0011,Electronics,89.32
P0012,Toys,11.68
P0013,Toys,46.28
P0014,Electronics,84.18
P0015,Furniture,33.38
P0016,Toys,72.93
P0017,Furniture,17.34
P0018,Electronics,23.53
P0019,Groceries,99.75
P0020,Clothing,54.69
P0001,Toys,81.99
P0002,Clothing,67.45
P0003,Groceries,43.73
P0004,Clothing,10.17
P0005,Electronics,16.89
P0006,Groceries,18.06
P0007,Furniture,71.98
P0008,Electronics,75.34
P0009,Electronics,74.44
P0010,Toys,73.39
P0011,Toys,42.46
P0012,Electronics,67.29
P0013,Toys,61.01
P0014,Electronics,14.62
P0015,Groceries,84.07
P0016,Furniture,64.55
P0017,Toys,82.22
P0018,Furniture,27.75
P0019,Electronics,97.21
P0020,Furniture,71.69
P0001,Groceries,96.74
P0002,Electronics,12.94
P0003,Clothing,36.19
P0004,Clothing,40.84
P0005,Groceries,29.95
P0006,Electronics,99.89
P0007,Clothing,14.21
P0008,Electronics,74.94
P0009,Furniture,35.28
P0010,Furniture,80.26
P0011,Furniture,66.65
P0012,Electronics,69.21
P0013,Clothing,80.17
P0014,Groceries,17.48
P0015,Clothing,84.48
P0016,Toys,13.85
P0017,Clothing,33.08
P0018,Groceries,48.74
P0019,Clothing,47.47
P0020,Toys,72.25
P0002,Electronics,38.82
P0003,Toys,42.96
P0004,Toys,46.57
P0005,Toys,32.2
P0006,Electronics,29.86
P0007,Groceries,40.82
P0008,Furniture,31.57
P0009,Furniture,44.4
P0011,Electronics,62.5
P0012,Groceries,44.41
P0013,Clothing,15.89
P0014,Clothing,82.05
P0015,Clothing,22.53
P0016,Groceries,10.24
P0017,Groceries,85.41
P0018,Groceries,48.1
P0019,Clothing,65.12
P0001,Groceries,10.5
P0002,Furniture,68.33
P0003,Furniture,84.18
P0004,Groceries,54.78
P0005,Groceries,28.66
P0006,Toys,48.56
P0007,Furniture,85.38
P0008,Toys,75.69
P0009,Clothing,95.59
P0010,Furniture,12.43
P0011,Groceries,11.16
P0012,Furniture,83.82
P0014,Groceries,14.71
P0015,Groceries,94.94
P0016,Electronics,79.87
P0017,Toys,35.05
P0018,Electronics,78.26
P0019,Furniture,77.42
P0020,Furniture,42.04
P0001,Furniture,26.16
P0002,Clothing,66.4
P0004,Furniture,57.39
P0005,Groceries,87.66
P0006,Toys,10.96
P0008,Groceries,53.81
P0009,Groceries,79.1
P0010,Toys,85.64
P0011,Clothing,47.23
P0012,Toys,54.38
P0013,Clothing,80.4
P0014,Clothing,52.13
P0015,Groceries,65.93
P0017,Toys,91.37
P0018,Clothing,37.86
P0019,Furniture,99.29
P0020,Clothing,47.34
P0001,Electronics,87.8
P0002,Furniture,48.88
P0003,Furniture,83.26
P0004,Groceries,41.99
P0005,Toys,11.11
P0006,Furniture,98.63
P0007,Electronics,44.65
P0008,Furniture,93.6
P0009,Furniture,23.44
P0010,Toys,39.28
P0012,Toys,86.44
P0013,Groceries,83.52
P0014,Furniture,35.41
P0015,Furniture,86.23
P0016,Furniture,37.75
P0017,Clothing,70.55
P0018,Clothing,47.54
P0019,Clothing,77.34
P0020,Clothing,64.1
P0001,Clothing,50.97
P0002,Toys,11.59
P0003,Clothing,56.78
P0004,Clothing,49.69
P0005,Groceries,68.07
P0006,Groceries,50.78
P0007,Toys,17.26
P0008,Groceries,56.05
P0009,Groceries,53.12
P0010,Furniture,22.95
P0011,Toys,61.45
P0012,Groceries,44.35
P0014,Groceries,17.01
P0015,Toys,91.44
P0016,Groceries,62.75
P0017,Furniture,51.31
P0019,Electronics,79.63
P0020,Electronics,20.06
P0001,Groceries,57.53
P0002,Toys,44.99
P0003,Electronics,26.2
P0004,Toys,36.04
P0005,Furniture,97.21
P0006,Clothing,61.74
P0007,Furniture,60.77
P0008,Toys,82.64
P0009,Furniture,28.61
P0010,Clothing,71.32
P0011,Toys,56.21
P0012,Electronics,48.34
P0013,Furniture,79.51
P0014,Groceries,87.39
P0015,Clothing,50.65
P0016,Toys,27.0
P0017,Clothing,96.74
P0018,Groceries,54.44
P0020,Electronics,27.6
P0001,Toys,60.4
P0002,Toys,28.53
P0003,Electronics,84.88
P0004,Groceries,73.15
P0005,Electronics,60.31
P0006,Electronics,38.53
P0007,Electronics,87.05
P0008,Toys,35.11
P0009,Clothing,50.14
P0010,Groceries,80.99
P0011,Toys,18.23
P0012,Toys,80.81
P0013,Toys,86.55
P0014,Toys,96.85
P0015,Toys,85.07
P0016,Clothing,19.32
P0017,Electronics,66.82
P0018,Clothing,48.15
P0019,Clothing,20.92
P0020,Electronics,87.07
P0001,Furniture,85.91
P0002,Groceries,99.45
P0003,Clothing,71.54
P0004,Clothing,62.1
P0005,Furniture,33.51
P0006,Toys,84.06
P0007,Groceries,76.08
P0008,Toys,70.45
P0009,Groceries,92.1
P0010,Toys,17.58
P0011,Groceries,18.26
P0012,Clothing,39.65
P0013,Electronics,95.77
P0014,Toys,50.14
P0015,Clothing,64.57
P0017,Groceries,61.06
P0018,Clothing,65.14
P0019,Toys,73.74
P0020,Toys,35.6
P0001,Clothing,62.93
P0002,Clothing,26.94
P0003,Furniture,46.27
P0004,Clothing,76.5
P0005,Clothing,44.41
P0006,Clothing,34.47
P0007,Furniture,81.99
P0008,Groceries,58.95
P0009,Furniture,62.69
P0010,Groceries,42.32
P0011,Toys,73.78
P0012,Furniture,66.2
P0013,Groceries,53.69
P0014,Toys,26.06
P0015,Furniture,29.58
P0016,Toys,82.16
P0017,Clothing,81.7
P0019,Groceries,78.52
P0020,Electronics,68.82
P0001,Clothing,48.99
P0002,Furniture,83.67
P0003,Electronics,58.24
P0004,Clothing,36.43
P0005,Furniture,64.47
P0006,Groceries,23.42
P0007,Clothing,89.78
P0009,Clothing,49.37
P0010,Clothing,51.1
P0011,Furniture,87.64
P0012,Furniture,35.97
P0013,Furniture,95.77
P0014,Clothing,36.82
P0015,Furniture,21.07
P0016,Clothing,69.48
P0017,Furniture,37.97
P0018,Electronics,75.68
P0019,Electronics,21.65
P0020,Furniture,90.09
P0001,Clothing,82.97
P0002,Toys,69.57
P0003,Toys,40.75
P0004,Clothing,86.93
P0005,Groceries,40.33
P0006,Furniture,47.42
P0007,Toys,52.17
P0008,Clothing,92.39
P0009,Electronics,33.03
P0010,Groceries,52.07
P0011,Groceries,92.92
P0012,Electronics,47.32
P0013,Clothing,79.67
P0014,Clothing,88.46
P0015,Toys,49.21
P0016,Clothing,16.33
P0017,Groceries,47.75
P0018,Groceries,91.51
P0019,Groceries,97.35
P0020,Furniture,61.26
P0001,Toys,84.2
P0002,Furniture,17.45
P0003,Toys,26.07
P0004,Furniture,22.37
P0005,Clothing,32.38
P0006,Toys,14.69
P0007,Toys,90.9
P0008,Groceries,38.24
P0009,Groceries,65.08
P0010,Toys,71.96
P0011,Electronics,96.92
P0012,Furniture,55.86
P0013,Groceries,80.93
P0014,Groceries,31.03
P0015,Toys,41.12
P0016,Toys,52.37
P0017,Toys,77.24
P0018,Toys,91.86
P0019,Furniture,88.58
P0020,Groceries,35.34
P0001,Groceries,49.49
P0002,Groceries,21.74
P0003,Groceries,82.61
P0004,Clothing,75.57
P0005,Furniture,96.07
P0006,Electronics,12.89
P0007,Clothing,29.38
P0008,Furniture,23.71
P0009,Groceries,60.2
P0010,Electronics,84.27
P0011,Furniture,28.25
P0012,Clothing,16.48
P0013,Toys,88.46
P0014,Furniture,25.18
P0015,Furniture,12.96
P0016,Furniture,80.79
P0017,Clothing,45.42
P0018,Furniture,64.88
P0019,Toys,94.27
P0020,Electronics,21.74
P0001,Furniture,84.92
P0002,Electronics,50.37
P0003,Electronics,46.77
P0004,Groceries,82.44
P0005,Electronics,47.98
P0006,Electronics,86.23
P0007,Clothing,78.81
P0008,Electronics,92.52
P0009,Groceries,73.29
P0010,Toys,76.78
P0011,Groceries,68.43
P0012,Electronics,10.07
P0013,Clothing,65.7
P0014,Clothing,71.11
P0015,Groceries,93.93
P0016,Electronics,99.08
P0017,Furniture,50.54
P0018,Furniture,44.5
P0019,Groceries,32.84
P0020,Toys,29.12
P0001,Furniture,51.46
